,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function
0,50,15,0.09999999999999998,0.19999999999999996,0.0005820000000085201,[[ 0.34804779 -0.08570184]],-1.2442034035556875,0.06424103351971915
0,50,20,0.14,0.26,0.00042600000000447835,[[ 0.33900158 -0.08335533]],-1.238156370918156,0.060935090569925764
0,50,25,0.24,0.26,0.0006570000000181153,[[0.33358276 0.04845521]],-1.4922798586814754,0.05681268322850797
0,50,30,0.28,0.31999999999999995,0.0005760000000236687,[[0.31393174 0.01796842]],-1.331438654700692,0.04943800179774983
0,80,0,0.0,0.0,0.00038900000001262924,[[0.42681025 0.65797165]],-5.8792274709943095,0.30754683924697523
0,80,5,0.050000000000000044,0.050000000000000044,0.0004679999999837037,[[0.37888603 0.56541098]],-5.03802390014832,0.23162209799206623
0,80,10,0.09999999999999998,0.09999999999999998,0.00042600000000447835,[[0.29284922 0.52362555]],-4.43134188892859,0.17997219379976215
0,80,15,0.15000000000000002,0.15000000000000002,0.000529999999997699,[[0.41879552 0.39614493]],-4.033285634755479,0.1661602463853761
0,80,20,0.19999999999999996,0.19999999999999996,0.000484000000000151,[[0.391048   0.33172814]],-3.51603289359921,0.13148104917844117
0,80,25,0.22499999999999998,0.35,0.0005159999999762022,[[0.42871916 0.27630504]],-3.301751900369882,0.1300722960885311
0,80,30,0.2875,0.35,0.0004979999999932261,[[0.4608705  0.24082371]],-3.2252503156652157,0.13519884062546952
0,70,0,0.0,0.0,0.0005060000000014497,[[0.42681025 0.65797165]],-5.879227471753137,0.3075468393263648
0,70,5,0.05714285714285716,0.033333333333333326,0.00039200000000505497,[[0.42935087 0.45612712]],-4.490979080991812,0.19619705806821436
0,70,10,0.09999999999999998,0.09999999999999998,0.0004069999999956053,[[0.39732997 0.43930618]],-4.20819077385946,0.17543051565726145
0,70,15,0.1428571428571429,0.16666666666666663,0.0004529999999931533,[[0.34399684 0.41882087]],-3.9003253539442895,0.1468723764322571
0,70,20,0.19999999999999996,0.19999999999999996,0.0005519999999989977,[[0.35569297 0.33618853]],-3.3963094369094065,0.11977010726657591
0,70,25,0.22857142857142854,0.30000000000000004,0.000506999999998925,[[0.43364909 0.27217013]],-3.2780715573031745,0.13106405746547706
