,Training,Noise,Training Error,Testing Error,Time Count
0,80,5,0.050000000000000044,0.050000000000000044,0.0003510000000233049
0,80,10,0.125,0.0,0.0003900000000385262
0,80,10,0.08750000000000002,0.15000000000000002,0.0004849999999692045
0,80,10,0.09999999999999998,0.09999999999999998,0.0003920000000334767
0,80,10,0.07499999999999996,0.19999999999999996,0.00036599999998543353
0,80,10,0.09999999999999998,0.09999999999999998,0.00036399999999048305
0,80,10,0.11250000000000004,0.050000000000000044,0.000371999999970285
0,80,10,0.11250000000000004,0.050000000000000044,0.0004969999999957508
0,80,10,0.09999999999999998,0.09999999999999998,0.0004159999999728825
0,80,10,0.11250000000000004,0.09999999999999998,0.0003829999999993561
0,80,10,0.08750000000000002,0.15000000000000002,0.00036199999999553256
0,80,10,0.08750000000000002,0.15000000000000002,0.00036399999999048305
0,80,10,0.125,0.0,0.00038200000000188084
0,80,10,0.125,0.0,0.0004359999999792308
0,80,10,0.08750000000000002,0.15000000000000002,0.0005100000000197724
0,80,10,0.09999999999999998,0.09999999999999998,0.0004690000000096006
0,80,10,0.125,0.09999999999999998,0.0005049999999755528
0,80,10,0.09999999999999998,0.09999999999999998,0.0003929999999741085
0,80,10,0.11250000000000004,0.050000000000000044,0.00039100000003600144
0,80,10,0.09999999999999998,0.25,0.000440999999966607
0,80,10,0.09999999999999998,0.09999999999999998,0.00041899999996530823
0,80,10,0.09999999999999998,0.09999999999999998,0.0004659999999603315
0,80,10,0.09999999999999998,0.09999999999999998,0.0005390000000033979
0,80,10,0.11250000000000004,0.050000000000000044,0.000454000000047472
0,80,10,0.08750000000000002,0.15000000000000002,0.0004450000000133514
0,80,10,0.11250000000000004,0.15000000000000002,0.0004209999999602587
0,80,10,0.125,0.0,0.00041900000002215165
0,80,10,0.07499999999999996,0.25,0.0004729999999995016
0,80,10,0.09999999999999998,0.09999999999999998,0.0004109999999855063
0,80,10,0.09999999999999998,0.09999999999999998,0.0006620000000339132
0,80,10,0.11250000000000004,0.050000000000000044,0.0004979999999932261
0,80,15,0.16249999999999998,0.09999999999999998,0.0005350000000134969
0,80,15,0.13749999999999996,0.19999999999999996,0.0007480000000441578
0,80,15,0.15000000000000002,0.15000000000000002,0.0004569999999830543
0,80,15,0.125,0.25,0.00043499999998175554
0,80,15,0.125,0.19999999999999996,0.0005439999999907741
0,80,15,0.15000000000000002,0.19999999999999996,0.0004290000000537475
0,80,15,0.16249999999999998,0.09999999999999998,0.0006419999999707215
0,80,15,0.16249999999999998,0.09999999999999998,0.0004640000000222244
0,80,15,0.125,0.19999999999999996,0.0005970000000274922
0,80,15,0.125,0.19999999999999996,0.0004270000000019536
0,80,15,0.15000000000000002,0.19999999999999996,0.0005150000000071486
0,80,15,0.16249999999999998,0.09999999999999998,0.0005070000000273467
0,80,15,0.17500000000000004,0.050000000000000044,0.00046700000001465014
0,80,15,0.15000000000000002,0.15000000000000002,0.00046499999996285624
0,80,15,0.13749999999999996,0.19999999999999996,0.0005279999999743268
0,80,15,0.17500000000000004,0.15000000000000002,0.0004889999999591055
0,80,15,0.16249999999999998,0.09999999999999998,0.00041699999997035775
0,80,15,0.15000000000000002,0.15000000000000002,0.00042400000000952787
0,80,15,0.16249999999999998,0.25,0.0004500000000007276
0,80,15,0.13749999999999996,0.19999999999999996,0.0008300000000076579
0,80,15,0.16249999999999998,0.09999999999999998,0.0005800000000135697
0,80,15,0.16249999999999998,0.09999999999999998,0.0004729999999995016
0,80,15,0.13749999999999996,0.19999999999999996,0.00044400000001587614
0,80,15,0.15000000000000002,0.15000000000000002,0.00043299999998680505
0,80,15,0.16249999999999998,0.19999999999999996,0.0005229999999869506
0,80,15,0.17500000000000004,0.050000000000000044,0.00042599999994763493
0,80,15,0.13749999999999996,0.25,0.0004779999999868778
0,80,15,0.15000000000000002,0.15000000000000002,0.0005350000000134969
0,80,15,0.13749999999999996,0.09999999999999998,0.0005360000000109721
0,80,15,0.16249999999999998,0.09999999999999998,0.0004709999999477077
0,80,20,0.21250000000000002,0.15000000000000002,0.000601999999958025
0,80,20,0.17500000000000004,0.30000000000000004,0.0006979999999998654
0,80,20,0.19999999999999996,0.19999999999999996,0.0006199999999694228
0,80,20,0.17500000000000004,0.30000000000000004,0.0006619999999770698
0,80,20,0.1875,0.19999999999999996,0.000601999999958025
0,80,20,0.1875,0.30000000000000004,0.0004920000000083746
0,80,20,0.1875,0.25,0.0005279999999743268
0,80,20,0.19999999999999996,0.30000000000000004,0.0004969999999957508
0,80,20,0.17500000000000004,0.25,0.0005249999999819011
0,80,20,0.17500000000000004,0.25,0.0005919999999832726
0,80,20,0.21250000000000002,0.19999999999999996,0.0005110000000172477
0,80,20,0.21250000000000002,0.15000000000000002,0.00048800000001847366
0,80,20,0.23750000000000004,0.050000000000000044,0.0005929999999807478
0,80,20,0.1875,0.30000000000000004,0.0006160000000363652
0,80,20,0.19999999999999996,0.19999999999999996,0.0004690000000096006
0,80,20,0.22499999999999998,0.09999999999999998,0.0005259999999793763
0,80,20,0.22499999999999998,0.09999999999999998,0.0005450000000450927
0,80,20,0.19999999999999996,0.30000000000000004,0.0005400000000008731
0,80,20,0.22499999999999998,0.25,0.0006629999999745451
0,80,20,0.1875,0.25,0.0005199999999945248
0,80,20,0.21250000000000002,0.15000000000000002,0.0004779999999868778
0,80,20,0.22499999999999998,0.09999999999999998,0.0005160000000046239
0,80,20,0.1875,0.25,0.0005900000000451655
0,80,20,0.19999999999999996,0.19999999999999996,0.00048800000001847366
0,80,20,0.19999999999999996,0.44999999999999996,0.0005770000000211439
0,80,20,0.21250000000000002,0.15000000000000002,0.0005330000000185464
0,80,20,0.1875,0.30000000000000004,0.0005309999999667525
0,80,20,0.1875,0.25,0.0004500000000007276
0,80,20,0.1875,0.4,0.0004249999999501597
0,80,20,0.21250000000000002,0.15000000000000002,0.00044700000000830187
0,80,25,0.25,0.25,0.0004410000000234504
0,80,25,0.19999999999999996,0.44999999999999996,0.00042400000000952787
0,80,25,0.23750000000000004,0.30000000000000004,0.0004940000000033251
0,80,25,0.22499999999999998,0.35,0.0004690000000096006
0,80,25,0.22499999999999998,0.35,0.000440999999966607
0,80,25,0.23750000000000004,0.35,0.0004800000000386717
0,80,25,0.23750000000000004,0.44999999999999996,0.0004480000000057771
0,80,25,0.23750000000000004,0.4,0.0004220000000145774
0,80,25,0.21250000000000002,0.35,0.000463999999965381
0,80,25,0.19999999999999996,0.4,0.0004289999999969041
0,80,25,0.26249999999999996,0.25,0.0004319999999893298
0,80,25,0.26249999999999996,0.19999999999999996,0.00047699999998940257
0,80,25,0.275,0.050000000000000044,0.0004610000000297987
0,80,25,0.19999999999999996,0.44999999999999996,0.0005429999999932988
0,80,25,0.23750000000000004,0.25,0.0004619999999704305
0,80,25,0.275,0.15000000000000002,0.00047899999998435305
0,80,25,0.275,0.15000000000000002,0.0005170000000020991
0,80,25,0.23750000000000004,0.30000000000000004,0.0005049999999755528
0,80,25,0.26249999999999996,0.35,0.0004759999999919273
0,80,25,0.21250000000000002,0.4,0.0005019999999831271
0,80,25,0.26249999999999996,0.19999999999999996,0.0005659999999920728
0,80,25,0.26249999999999996,0.15000000000000002,0.0005400000000008731
0,80,25,0.25,0.25,0.00048100000003614696
0,80,25,0.25,0.19999999999999996,0.0004480000000057771
0,80,25,0.23750000000000004,0.44999999999999996,0.0005580000000122709
0,80,25,0.275,0.19999999999999996,0.0005320000000210712
0,80,25,0.23750000000000004,0.35,0.0005300000000261207
0,80,25,0.23750000000000004,0.30000000000000004,0.0005219999999894753
0,80,25,0.22499999999999998,0.30000000000000004,0.0005639999999971224
0,80,25,0.23750000000000004,0.35,0.0004910000000108994
0,80,30,0.26249999999999996,0.30000000000000004,0.0005400000000008731
0,80,30,0.26249999999999996,0.44999999999999996,0.0005919999999832726
0,80,30,0.275,0.35,0.0004759999999919273
0,80,30,0.26249999999999996,0.44999999999999996,0.00048099999997930354
0,80,30,0.275,0.4,0.00047699999998940257
0,80,30,0.25,0.35,0.0007949999999823376
0,80,30,0.26249999999999996,0.5,0.0007249999999885404
0,80,30,0.25,0.4,0.0005629999999996471
0,80,30,0.22499999999999998,0.30000000000000004,0.00047899999998435305
0,80,30,0.26249999999999996,0.4,0.0005080000000248219
0,80,30,0.32499999999999996,0.15000000000000002,0.0004950000000008004
0,80,30,0.2875,0.25,0.000509999999962929
0,80,30,0.26249999999999996,0.25,0.0005299999999692773
0,80,30,0.25,0.5,0.0004920000000083746
0,80,30,0.26249999999999996,0.35,0.00047699999998940257
0,80,30,0.275,0.25,0.0005490000000349937
0,80,30,0.3125,0.30000000000000004,0.0004690000000096006
0,80,30,0.275,0.4,0.0009979999999814027
0,80,30,0.30000000000000004,0.44999999999999996,0.0005320000000210712
0,80,30,0.275,0.5,0.000620999999966898
0,80,30,0.30000000000000004,0.44999999999999996,0.0009109999999736829
0,80,30,0.26249999999999996,0.30000000000000004,0.0006319999999959691
0,80,30,0.30000000000000004,0.30000000000000004,0.0005280000000311702
0,80,30,0.275,0.25,0.0005340000000160217
0,80,30,0.25,0.4,0.0007810000000176842
0,80,30,0.3125,0.25,0.0006999999999948159
0,80,30,0.2875,0.4,0.0015419999999721767
0,80,30,0.275,0.4,0.0005570000000147957
0,80,30,0.26249999999999996,0.35,0.0008070000000088839
0,80,30,0.2875,0.4,0.0005280000000311702
0,70,0,0.0,0.0,0.0004979999999932261
0,70,0,0.0,0.0,0.0006520000000023174
0,70,0,0.0,0.0,0.0003970000000208529
0,70,0,0.0,0.0,0.0004759999999919273
0,70,0,0.0,0.0,0.0005620000000021719
0,70,0,0.0,0.0,0.0004040000000031796
0,70,0,0.0,0.0,0.0008090000000038344
0,70,0,0.0,0.0,0.00041199999998298154
0,70,0,0.0,0.0,0.0006000000000199179
0,70,0,0.0,0.0,0.0005490000000349937
0,70,0,0.0,0.0,0.00044199999996408224
0,70,0,0.0,0.0,0.0004160000000297259
0,70,0,0.0,0.0,0.00040300000000570435
0,70,0,0.0,0.0,0.0004129999999804568
0,70,0,0.0,0.0,0.000693999999953121
0,70,0,0.0,0.0,0.0004220000000145774
0,70,0,0.0,0.0,0.0004059999999981301
0,70,0,0.0,0.0,0.0008000000000265572
0,70,0,0.0,0.09999999999999998,0.0004500000000007276
0,70,0,0.0,0.0,0.000559999999950378
0,70,0,0.0,0.0,0.0006569999999896936
0,70,0,0.0,0.0,0.0005219999999894753
0,70,0,0.0,0.0,0.0004710000000045511
0,70,0,0.0,0.0,0.0006030000000123437
0,70,0,0.0,0.0,0.00042400000000952787
0,70,0,0.0,0.0,0.000486999999964155
0,70,0,0.0,0.0,0.0004069999999956053
0,70,0,0.0,0.0,0.00048300000003109744
0,70,0,0.0,0.0,0.00043799999997418126
0,70,0,0.0,0.0,0.00036199999999553256
0,70,5,0.05714285714285716,0.033333333333333326,0.0004410000000234504
0,70,5,0.02857142857142858,0.09999999999999998,0.0005360000000109721
0,70,5,0.05714285714285716,0.033333333333333326,0.00038499999999430656
0,70,5,0.042857142857142816,0.06666666666666665,0.0004289999999969041
0,70,5,0.02857142857142858,0.09999999999999998,0.0004840000000285727
0,70,5,0.05714285714285716,0.033333333333333326,0.0006600000000389628
0,70,5,0.05714285714285716,0.033333333333333326,0.0004389999999716565
0,70,5,0.014285714285714235,0.1333333333333333,0.0006010000000173932
0,70,5,0.05714285714285716,0.033333333333333326,0.00046099999997295527
0,70,5,0.014285714285714235,0.1333333333333333,0.0006089999999971951
0,70,5,0.042857142857142816,0.06666666666666665,0.0006250000000136424
0,70,5,0.0714285714285714,0.0,0.0004990000000475447
0,70,5,0.0714285714285714,0.0,0.0004640000000222244
0,70,5,0.042857142857142816,0.06666666666666665,0.0007279999999809661
0,70,5,0.05714285714285716,0.033333333333333326,0.0006219999999643733
0,70,5,0.05714285714285716,0.09999999999999998,0.00048599999996667975
0,70,5,0.05714285714285716,0.033333333333333326,0.0007469999999898391
0,70,5,0.0714285714285714,0.0,0.0007469999999898391
0,70,5,0.042857142857142816,0.16666666666666663,0.00047699999998940257
0,70,5,0.042857142857142816,0.06666666666666665,0.0004040000000031796
0,70,5,0.05714285714285716,0.033333333333333326,0.00044499999995650796
0,70,5,0.05714285714285716,0.033333333333333326,0.0005380000000059226
0,70,5,0.042857142857142816,0.06666666666666665,0.0004799999999818283
0,70,5,0.02857142857142858,0.09999999999999998,0.0004779999999868778
0,70,5,0.042857142857142816,0.06666666666666665,0.0004460000000108266
0,70,5,0.05714285714285716,0.1333333333333333,0.00039599999996653423
0,70,5,0.05714285714285716,0.033333333333333326,0.0003859999999917818
0,70,5,0.02857142857142858,0.09999999999999998,0.00042399999995268445
0,70,5,0.0714285714285714,0.09999999999999998,0.00040500000000065484
0,70,5,0.05714285714285716,0.033333333333333326,0.00045399999999062857
0,70,10,0.11428571428571432,0.06666666666666665,0.0006779999999935171
0,70,10,0.09999999999999998,0.09999999999999998,0.0004569999999830543
0,70,10,0.09999999999999998,0.09999999999999998,0.0004389999999716565
0,70,10,0.0714285714285714,0.16666666666666663,0.0004220000000145774
0,70,10,0.05714285714285716,0.3666666666666667,0.0005669999999895481
0,70,10,0.11428571428571432,0.16666666666666663,0.0005759999999668253
0,70,10,0.11428571428571432,0.06666666666666665,0.0006759999999985666
0,70,10,0.042857142857142816,0.23333333333333328,0.0007130000000188375
0,70,10,0.11428571428571432,0.06666666666666665,0.0007120000000213622
0,70,10,0.05714285714285716,0.16666666666666663,0.0004360000000360742
0,70,10,0.0714285714285714,0.16666666666666663,0.0003950000000259024
0,70,10,0.12857142857142856,0.033333333333333326,0.00046300000002474917
0,70,10,0.12857142857142856,0.033333333333333326,0.0008310000000051332
0,70,10,0.09999999999999998,0.09999999999999998,0.00043499999998175554
0,70,10,0.09999999999999998,0.09999999999999998,0.000565000000051441
0,70,10,0.11428571428571432,0.1333333333333333,0.0006549999999947431
0,70,10,0.11428571428571432,0.06666666666666665,0.0004380000000310247
0,70,10,0.11428571428571432,0.09999999999999998,0.00047899999998435305
0,70,10,0.11428571428571432,0.16666666666666663,0.0005010000000424952
0,70,10,0.08571428571428574,0.1333333333333333,0.0004979999999932261
0,70,10,0.11428571428571432,0.06666666666666665,0.00044400000001587614
0,70,10,0.11428571428571432,0.06666666666666665,0.0007160000000112632
0,70,10,0.08571428571428574,0.1333333333333333,0.0004900000000134241
0,70,10,0.0714285714285714,0.16666666666666663,0.0004660000000171749
0,70,10,0.09999999999999998,0.1333333333333333,0.0005070000000273467
0,70,10,0.12857142857142856,0.1333333333333333,0.0006040000000098189
0,70,10,0.09999999999999998,0.09999999999999998,0.0008320000000026084
0,70,10,0.08571428571428574,0.1333333333333333,0.0006459999999606225
0,70,10,0.11428571428571432,0.16666666666666663,0.0007170000000087384
0,70,10,0.12857142857142856,0.033333333333333326,0.00047000000000707587
0,70,15,0.15714285714285714,0.1333333333333333,0.0007590000000163855
0,70,15,0.15714285714285714,0.1333333333333333,0.0007160000000112632
0,70,15,0.15714285714285714,0.1333333333333333,0.0004660000000171749
0,70,15,0.12857142857142856,0.19999999999999996,0.00045599999998557905
0,70,15,0.08571428571428574,0.4666666666666667,0.0004779999999868778
0,70,15,0.1428571428571429,0.19999999999999996,0.0005119999999578795
0,70,15,0.15714285714285714,0.1333333333333333,0.0004959999999982756
0,70,15,0.09999999999999998,0.2666666666666667,0.0005209999999920001
0,70,15,0.15714285714285714,0.1333333333333333,0.00042600000000447835
0,70,15,0.08571428571428574,0.19999999999999996,0.0005249999999819011
0,70,15,0.12857142857142856,0.16666666666666663,0.0008119999999962602
0,70,15,0.17142857142857137,0.09999999999999998,0.00048800000001847366
0,70,15,0.18571428571428572,0.06666666666666665,0.0007600000000138607
0,70,15,0.15714285714285714,0.16666666666666663,0.0006589999999846441
0,70,15,0.1428571428571429,0.16666666666666663,0.0006670000000212895
0,70,15,0.17142857142857137,0.16666666666666663,0.0004729999999995016
0,70,15,0.17142857142857137,0.09999999999999998,0.0007599999999570173
0,70,15,0.15714285714285714,0.16666666666666663,0.0004800000000386717
0,70,15,0.18571428571428572,0.16666666666666663,0.0005619999999453285
0,70,15,0.12857142857142856,0.19999999999999996,0.0005729999999743995
0,70,15,0.18571428571428572,0.06666666666666665,0.001010000000007949
0,70,15,0.18571428571428572,0.06666666666666665,0.0008199999999760621
0,70,15,0.09999999999999998,0.2666666666666667,0.0004930000000058499
0,70,15,0.12857142857142856,0.19999999999999996,0.0006349999999883948
0,70,15,0.1428571428571429,0.19999999999999996,0.00044200000002092565
0,70,15,0.17142857142857137,0.1333333333333333,0.0004710000000045511
0,70,15,0.1428571428571429,0.16666666666666663,0.0005810000000110449
0,70,15,0.12857142857142856,0.19999999999999996,0.0004660000000171749
0,70,15,0.18571428571428572,0.16666666666666663,0.0005090000000222972
0,70,15,0.18571428571428572,0.06666666666666665,0.0004389999999716565
0,70,20,0.19999999999999996,0.19999999999999996,0.0005199999999945248
0,70,20,0.19999999999999996,0.19999999999999996,0.000734000000022661
0,70,20,0.2142857142857143,0.16666666666666663,0.0004519999999956781
0,70,20,0.17142857142857137,0.2666666666666667,0.00047899999998435305
0,70,20,0.1428571428571429,0.4666666666666667,0.0004930000000058499
0,70,20,0.1428571428571429,0.19999999999999996,0.0004749999999944521
0,70,20,0.18571428571428572,0.23333333333333328,0.0006679999999619213
0,70,20,0.1428571428571429,0.33333333333333337,0.0004500000000007276
0,70,20,0.2142857142857143,0.16666666666666663,0.0005250000000387445
0,70,20,0.1428571428571429,0.23333333333333328,0.0004840000000285727
0,70,20,0.18571428571428572,0.19999999999999996,0.000505999999973028
0,70,20,0.2142857142857143,0.2666666666666667,0.0005370000000084474
0,70,20,0.2571428571428571,0.1333333333333333,0.00046999999995023245
0,70,20,0.2142857142857143,0.19999999999999996,0.0005160000000046239
0,70,20,0.2142857142857143,0.16666666666666663,0.0004500000000007276
0,70,20,0.2142857142857143,0.16666666666666663,0.0004569999999830543
0,70,20,0.22857142857142854,0.1333333333333333,0.00044000000002597517
0,70,20,0.18571428571428572,0.2666666666666667,0.00048099999997930354
0,70,20,0.2571428571428571,0.16666666666666663,0.00046299999996790575
0,70,20,0.18571428571428572,0.23333333333333328,0.0005029999999806023
0,70,20,0.24285714285714288,0.09999999999999998,0.00048099999997930354
0,70,20,0.2142857142857143,0.16666666666666663,0.00047900000004119647
0,70,20,0.15714285714285714,0.30000000000000004,0.00046700000001465014
0,70,20,0.18571428571428572,0.23333333333333328,0.0004759999999919273
0,70,20,0.17142857142857137,0.30000000000000004,0.00051399999995283
0,70,20,0.2142857142857143,0.19999999999999996,0.000413999999977932
0,70,20,0.19999999999999996,0.1333333333333333,0.00045799999998052954
0,70,20,0.15714285714285714,0.30000000000000004,0.00046299999996790575
0,70,20,0.2142857142857143,0.23333333333333328,0.0004549999999881038
0,70,20,0.22857142857142854,0.1333333333333333,0.0005440000000476175
0,70,25,0.24285714285714288,0.2666666666666667,0.0005429999999932988
0,70,25,0.22857142857142854,0.30000000000000004,0.0005310000000235959
0,70,25,0.22857142857142854,0.30000000000000004,0.0006170000000338405
0,70,25,0.22857142857142854,0.30000000000000004,0.00040500000000065484
0,70,25,0.19999999999999996,0.5,0.00040999999998803105
0,70,25,0.18571428571428572,0.2666666666666667,0.00044499999995650796
0,70,25,0.22857142857142854,0.33333333333333337,0.0005189999999970496
0,70,25,0.18571428571428572,0.4,0.0005909999999857973
0,70,25,0.27142857142857146,0.2666666666666667,0.0005039999999780775
0,70,25,0.15714285714285714,0.3666666666666667,0.0003829999999993561
0,70,25,0.22857142857142854,0.2666666666666667,0.0004749999999944521
0,70,25,0.27142857142857146,0.30000000000000004,0.0005930000000375912
0,70,25,0.27142857142857146,0.19999999999999996,0.00043499999998175554
0,70,25,0.22857142857142854,0.3666666666666667,0.0004019999999513857
0,70,25,0.27142857142857146,0.30000000000000004,0.0005540000000223699
0,70,25,0.24285714285714288,0.19999999999999996,0.000390999999979158
0,70,25,0.2571428571428571,0.23333333333333328,0.0005530000000248947
0,70,25,0.22857142857142854,0.3666666666666667,0.00045399999999062857
0,70,25,0.30000000000000004,0.23333333333333328,0.0004610000000297987
0,70,25,0.2142857142857143,0.33333333333333337,0.0003790000000094551
0,70,25,0.27142857142857146,0.2666666666666667,0.0005150000000071486
0,70,25,0.27142857142857146,0.23333333333333328,0.000417999999967833
0,70,25,0.18571428571428572,0.43333333333333335,0.0004430000000184009
0,70,25,0.22857142857142854,0.33333333333333337,0.000436999999976706
0,70,25,0.2142857142857143,0.3666666666666667,0.00048600000002352317
0,70,25,0.2857142857142857,0.23333333333333328,0.0004779999999868778
0,70,25,0.22857142857142854,0.23333333333333328,0.0005850000000009459
0,70,25,0.18571428571428572,0.3666666666666667,0.0005089999999654538
0,70,25,0.24285714285714288,0.33333333333333337,0.0003990000000158034
0,70,25,0.30000000000000004,0.1333333333333333,0.0004589999999780048
0,70,30,0.30000000000000004,0.2666666666666667,0.0006300000000010186
0,70,30,0.2857142857142857,0.33333333333333337,0.00045399999999062857
0,70,30,0.2857142857142857,0.33333333333333337,0.0004799999999818283
0,70,30,0.27142857142857146,0.33333333333333337,0.00048099999997930354
0,70,30,0.2571428571428571,0.4666666666666667,0.0006400000000326145
0,70,30,0.19999999999999996,0.33333333333333337,0.0004250000000070031
0,70,30,0.24285714285714288,0.4,0.0005689999999844986
0,70,30,0.24285714285714288,0.43333333333333335,0.0004000000000132786
0,70,30,0.2857142857142857,0.3666666666666667,0.0004339999999842803
0,70,30,0.22857142857142854,0.3666666666666667,0.00042400000000952787
0,70,30,0.30000000000000004,0.2666666666666667,0.0004020000000082291
0,70,30,0.2857142857142857,0.19999999999999996,0.00039399999997158375
0,70,30,0.27142857142857146,0.30000000000000004,0.0007370000000150867
0,70,30,0.2571428571428571,0.4,0.0005219999999894753
0,70,30,0.30000000000000004,0.43333333333333335,0.0005419999999958236
0,70,30,0.22857142857142854,0.23333333333333328,0.00043299999998680505
0,70,30,0.2857142857142857,0.43333333333333335,0.0004640000000222244
0,70,30,0.27142857142857146,0.5666666666666667,0.00042199999995773396
0,70,30,0.3285714285714286,0.3666666666666667,0.0006529999999997926
0,70,30,0.2857142857142857,0.33333333333333337,0.0005869999999958964
0,70,30,0.3142857142857143,0.2666666666666667,0.00044900000000325235
0,70,30,0.30000000000000004,0.33333333333333337,0.0004089999999905558
0,70,30,0.2142857142857143,0.4666666666666667,0.0004180000000246764
0,70,30,0.24285714285714288,0.4,0.00041900000002215165
0,70,30,0.22857142857142854,0.33333333333333337,0.0004230000000120526
0,70,30,0.3285714285714286,0.30000000000000004,0.00047399999999697684
0,70,30,0.2857142857142857,0.2666666666666667,0.0004779999999868778
0,70,30,0.2142857142857143,0.4666666666666667,0.00041699999997035775
0,70,30,0.27142857142857146,0.33333333333333337,0.0007159999999544198
0,70,30,0.3142857142857143,0.23333333333333328,0.0004519999999956781
0,60,0,0.0,0.0,0.00035500000001320586
0,60,0,0.0,0.0,0.00032200000003967943
0,60,0,0.0,0.0,0.0005219999999894753
0,60,0,0.0,0.0,0.00032200000003967943
0,60,0,0.0,0.0,0.0003699999999753345
0,60,0,0.0,0.0,0.00040999999998803105
0,60,0,0.0,0.0,0.00048300000003109744
0,60,0,0.0,0.0,0.0003379999999992833
0,60,0,0.0,0.0,0.00031799999999293505
0,60,0,0.0,0.0,0.0003310000000169566
0,60,0,0.0,0.0,0.00031799999999293505
0,60,0,0.0,0.0,0.00033200000001443186
0,60,0,0.0,0.0,0.0005620000000021719
0,60,0,0.0,0.0,0.0003370000000018081
0,60,0,0.0,0.0,0.0003649999999879583
0,60,0,0.0,0.0,0.0004000000000132786
0,60,0,0.0,0.0,0.00032700000002705565
0,60,0,0.0,0.0,0.00036400000004732647
0,60,0,0.0,0.07499999999999996,0.0004480000000057771
0,60,0,0.0,0.0,0.0003970000000208529
0,60,0,0.0,0.0,0.0003239999999777865
0,60,0,0.0,0.0,0.0003600000000005821
0,60,0,0.0,0.0,0.0003649999999879583
0,60,0,0.0,0.0,0.00048099999997930354
0,60,0,0.0,0.0,0.0003879999999867323
0,60,0,0.0,0.0,0.00034499999998161
0,60,0,0.0,0.0,0.00032999999996263796
0,60,0,0.0,0.0,0.0003099999999562897
0,60,0,0.0,0.0,0.00051399999995283
0,60,0,0.0,0.0,0.00034499999998161
0,60,5,0.06666666666666665,0.025000000000000022,0.0003670000000397522
0,60,5,0.033333333333333326,0.07499999999999996,0.00038499999999430656
0,60,5,0.06666666666666665,0.025000000000000022,0.00035500000001320586
