,Training,Noise,Training Error,Testing Error,Time Count,Objective Function,Number of SV,Features
0,70,0,0.3128491620111732,0.2727272727272727,0.18691800000000036,129.24171038024636,135,2
0,60,0,0.33333333333333337,0.2815533980582524,0.13167299999999926,113.1643682863914,119,2
0,50,0,0.359375,0.25,0.1508199999999995,102.41111340800651,103,2
0,80,0,0.3970588235294118,0.28846153846153844,0.2216060000000013,169.60104106497974,171,2
0,70,0,0.3798882681564246,0.33766233766233766,0.174376999999998,145.2335060899106,150,2
0,60,0,0.37254901960784315,0.38834951456310685,0.11753200000000064,119.69732036013161,125,2
0,50,0,0.3984375,0.375,0.1213470000000001,112.0091051949267,108,2
0,80,0,0.4068627450980392,0.40384615384615385,0.14084700000000083,157.79963992953031,177,2
0,70,0,0.3798882681564246,0.4155844155844156,0.12209899999999863,146.18142785972202,154,2
0,60,0,0.3856209150326797,0.4077669902912622,0.13656500000000094,122.40520380463036,132,2
0,50,0,0.3828125,0.453125,0.08661899999999889,98.0282846771254,109,2
0,80,0,0.33333333333333337,0.42307692307692313,0.22038200000000074,144.0081696328201,156,2
0,70,0,0.34078212290502796,0.4025974025974026,0.24645599999999845,123.81750017352768,138,2
0,60,0,0.33986928104575165,0.3689320388349514,0.19169899999999984,104.19275833491696,117,2
0,50,0,0.3515625,0.3515625,0.2118019999999987,89.99363424265626,101,2
0,80,0,0.446078431372549,0.5384615384615384,0.16980700000000226,192.15336340770878,196,2
0,70,0,0.4916201117318436,0.4675324675324676,0.17810599999999965,173.84494713266452,169,2
0,60,0,0.49673202614379086,0.4563106796116505,0.08117100000000121,153.49277340193558,146,2
0,50,0,0.453125,0.4453125,0.05131800000000197,118.28751326405182,115,2
0,80,0,0.31862745098039214,0.34615384615384615,0.2424180000000007,137.12651514053618,136,2
0,70,0,0.3240223463687151,0.3246753246753247,0.2538160000000005,119.70415974888134,119,2
0,60,0,0.28104575163398693,0.35922330097087374,0.07532400000000194,98.50578024428629,104,2
0,50,0,0.3046875,0.3203125,0.057774999999999466,84.5970169377987,90,2
0,80,0,0.3921568627450981,0.4807692307692307,0.3265749999999983,195.76813620140172,178,2
0,70,0,0.3966480446927374,0.4415584415584416,0.15747400000000056,171.638820855092,157,2
0,60,0,0.3921568627450981,0.44660194174757284,0.1857939999999978,139.2979622801305,129,2
0,50,0,0.375,0.4765625,0.18563699999999983,115.12913898750526,102,2
0,80,0,0.2941176470588235,0.34615384615384615,0.21947600000000023,124.11766749243738,138,2
0,70,0,0.3016759776536313,0.3116883116883117,0.1654309999999981,110.19748739162485,124,2
0,60,0,0.30065359477124187,0.3203883495145631,0.13412100000000038,96.87260294203698,109,2
0,50,0,0.34375,0.28125,0.06176800000000071,87.38888888954061,93,2
0,80,0,0.2892156862745098,0.3653846153846154,0.18443299999999851,139.48091084053388,138,2
0,70,0,0.2849162011173184,0.35064935064935066,0.1299519999999994,121.48542637397716,120,2
0,60,0,0.30718954248366015,0.30097087378640774,0.09591500000000153,115.7161950012692,109,2
0,50,0,0.28125,0.359375,0.06919900000000112,95.38887733507686,89,2
0,80,0,0.33333333333333337,0.42307692307692313,0.2982799999999983,146.15263473571497,154,2
0,70,0,0.3240223463687151,0.4285714285714286,0.13486699999999985,129.16643581101894,135,2
0,60,0,0.3202614379084967,0.3980582524271845,0.15589100000000045,103.16393050932774,110,2
0,50,0,0.3203125,0.3828125,0.12220699999999951,84.45743350320285,91,2
