,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function
0,80,0,0.0,0.0,0.0015419999999997103,[[ 2.22145062 -2.22233571]],-4.995372342645124,-0.9996017293565603
0,80,0,0.0,0.0,0.0005009999999998627,[[ 2.22225064 -2.22236967]],-4.999665356678359,-0.9999464375462788
0,80,0,0.0,0.0,0.0004340000000002675,[[ 2.22280956 -2.22229   ]],-5.002953222905529,-1.000233792229739
0,80,0,0.0,0.0,0.0005020000000000024,[[ 2.22217521 -2.22224517]],-4.999667312574754,-0.99996851730435
0,80,0,0.0,0.0,0.0005290000000002237,[[ 2.2218701  -2.22216165]],-4.998303149074222,-0.999868795840904
0,80,0,0.0,0.050000000000000044,0.00043799999999993844,[[ 2.25545007 -2.55445499]],-4.1328978856961704,-0.8829476629174198
0,80,0,0.0,0.0,0.0006590000000006313,[[ 2.22720466 -2.24959915]],-4.9417851974386195,-0.9900451175172125
0,80,0,0.0,0.0,0.0004180000000006956,[[ 2.22228525 -2.22172454]],-5.001856982020527,-1.0002523747496153
0,80,0,0.0,0.0,0.00043300000000012773,[[ 2.22169164 -2.22169141]],-4.9987296548896465,-1.0000001051042056
0,80,0,0.0,0.050000000000000044,0.0006779999999997344,[[ 2.2 -2.5]],-4.030006408691406,-0.8800000000000002
0,80,0,0.012499999999999956,0.0,0.0004930000000005208,[[ 2.22222257 -2.4       ]],-4.466670454679614,-0.9259260693915514
0,80,0,0.0,0.0,0.0004010000000000957,[[ 2.22275466 -2.21795777]],-5.0156698427597375,-1.0021627489727327
0,80,0,0.0,0.0,0.0004469999999994201,[[ 2.22216268 -2.22186681]],-5.000883042525459,-1.0001331599295182
0,80,0,0.0,0.0,0.0004120000000007451,[[ 2.22218942 -2.22247999]],-4.999074700628066,-0.9998692583446774
0,80,0,0.0,0.0,0.0004889999999999617,[[ 2.25660518 -2.10188719]],-5.541520184455425,-1.0736090805246694
0,80,0,0.0,0.050000000000000044,0.0005689999999995976,[[ 2.17538157 -2.5969227 ]],-3.651063608139336,-0.8376766737647111
0,80,0,0.0,0.050000000000000044,0.0004450000000000287,[[ 2.10475784 -2.45712355]],-3.6606748577212307,-0.8565942244465281
0,80,0,0.0,0.0,0.000528000000000084,[[ 2.30188626 -1.94339607]],-6.254717296055224,-1.184465838840292
0,80,0,0.0,0.0,0.0003860000000006636,[[ 2.22214827 -2.22221316]],-4.999632255256939,-0.999970801369849
0,80,0,0.0,0.0,0.0006019999999997694,[[ 2.10461518 -2.23692148]],-4.378159048288827,-0.9408534025388428
0,80,0,0.0,0.0,0.0004340000000002675,[[ 2.2222247 -2.2      ]],-5.07111876321102,-1.0101021351269497
0,80,0,0.0,0.0,0.00043300000000012773,[[ 2.21385604 -2.28923201]],-4.751282304592644,-0.9670736892864199
0,80,0,0.0,0.0,0.0006059999999994403,[[ 2.22307255 -2.2230772 ]],-5.0017093881584955,-0.9999979107044147
0,80,0,0.0,0.0,0.00041000000000046555,[[ 2.20000009 -2.30000003]],-4.650001925938,-0.9565217679050211
0,80,0,0.0,0.0,0.00036199999999997345,[[ 2.22223031 -2.22281909]],-4.998101557913265,-0.9997351197751595
0,80,0,0.0,0.0,0.00043199999999998795,[[ 2.22266424 -2.22266644]],-5.000920879769626,-0.999999013397407
