,Training  ,Noise ,Training Error ,Testing Error ,Time Count,Weight,Bias,objective function
0,80,10,0.1375,0.0,0.0004410000000234504,[[ 1.4 -1.7]],-2.3450031280517516,2.4249999999999843
0,80,10,0.075,0.2,0.0003950000000259024,[[ 2.00018237 -1.99925719]],-4.403174286828079,3.9988794185932504
0,80,10,0.075,0.15,0.0008179999999811116,[[ 1.37983358 -2.06821085]],-1.0738674537642792,3.090718414222365
0,80,10,0.1125,0.05,0.0004480000000057771,[[ 1.35171892 -1.62068757]],-2.3834351045079005,2.22688611668155
0,80,10,0.1125,0.1,0.0004020000000082291,[[ 1.66685031 -1.66656103]],-4.001356342421368,2.7779078155062824
0,80,10,0.1,0.15,0.00039699999990716606,[[ 1.60036426 -1.99969888]],-2.52299481547246,3.279980693985514
0,80,10,0.1,0.1,0.00041899999996530823,[[ 1.66666932 -1.6666544 ]],-3.833389061068788,2.7777617611261043
0,80,10,0.1125,0.1,0.00038000000006377377,[[ 1.38875858 -1.94616035]],-1.4669923982251785,2.858095244175355
0,80,10,0.1,0.15,0.00038500000005115,[[ 1.40494213 -1.56198178]],-2.901024403977786,2.2068247452752434
0,80,10,0.0875,0.15,0.0006339999999909196,[[ 2.05881877 -1.47064491]],-6.352744810021817,3.200765598486881
0,80,10,0.125,0.05,0.000413999999977932,[[ 1.53832976 -1.53862159]],-3.76808008026363,2.3669074352119317
0,80,10,0.1125,0.05,0.0004500000000007276,[[ 1.81767504 -1.45548217]],-5.357783997480016,2.711185460136664
0,80,10,0.1,0.1,0.0004519999999956781,[[ 1.53829788 -1.53844802]],-3.6145559277985293,2.3665913493102444
0,80,10,0.1125,0.1,0.0005620000000590153,[[ 1.53823625 -1.5388368 ]],-3.766844923075291,2.3670947387191488
0,80,10,0.1125,0.1,0.00038900000004105095,[[ 1.53815272 -1.5391516 ]],-3.765354849899558,2.3674507175574284
0,80,10,0.1,0.15,0.0007739999999785141,[[ 1.30356889 -1.73902462]],-1.6047930082711865,2.3617492341078155
0,80,10,0.1,0.1,0.00043700000003354944,[[ 1.87999956 -1.55999911]],-5.315999575805049,2.98399778747779
0,80,10,0.125,0.05,0.0005090000000791406,[[ 1.51216766 -1.77703473]],-2.6436607252197537,2.7222517369006827
0,80,10,0.1,0.1,0.00048100000003614696,[[ 1.59270376 -1.77020917]],-3.157167025086592,2.835172884576166
0,80,15,0.1875,0.0,0.0006620000000339132,[[ 1.46987988 -1.17647875]],-4.14332134136954,1.77232456270878
0,80,15,0.1875,0.05,0.0005030000000942891,[[ 1.42839472 -1.4283773 ]],-3.4282649632433615,2.040286594825057
0,80,15,0.1375,0.25,0.00047600000004877074,[[ 1.50515582 -1.61340259]],-3.040215523141696,2.4342809766889903
0,80,15,0.1375,0.2,0.0004820000000336222,[[ 1.09077252 -2.00040229]],0.14732670476987078,2.5956970110906243
0,80,15,0.175,0.05,0.0005740000000287182,[[ 1.21970984 -1.46203988]],-2.1270843376435526,1.8126263531666083
0,80,15,0.15,0.1,0.00048100000003614696,[[ 1.50560936 -1.7192017 ]],-2.8119647357735587,2.6112570235201997
0,80,15,0.1625,0.15,0.000509999999962929,[[ 1.38437685 -1.53904736]],-2.8737126018189887,2.142583024222525
0,80,15,0.15,0.15,0.000573000000031243,[[ 1.53896633 -1.53801991]],-3.4656831821564333,2.366961291280571
0,80,15,0.15,0.15,0.0004410000000234504,[[ 1.42856114 -1.42850532]],-3.143003594455967,2.0407071879097023
0,80,15,0.1625,0.15,0.000509999999962929,[[ 1.19488224 -1.49232096]],-1.9901066824669773,1.8273827047249527
0,80,15,0.1375,0.2,0.0004589999999780048,[[ 1.94560098 -1.40079662]],-5.926406570761317,2.873797185920968
0,80,15,0.15,0.15,0.00044000000002597517,[[ 1.60959906 -1.37841154]],-4.591422835985129,2.245413751884671
0,80,15,0.1625,0.1,0.0004659999999603315,[[ 1.53722446 -1.5404181 ]],-3.4486903345351823,2.3679734889939645
0,80,15,0.15,0.15,0.0004480000000057771,[[ 1.42797375 -1.42797702]],-3.2841937225131432,2.039113700921207
0,80,15,0.1625,0.25,0.00040300000000570435,[[ 1.11076335 -1.77723534]],-0.7331658031324362,2.1961803368609356
0,80,15,0.175,0.1,0.00040999999998803105,[[ 1.30219495 -1.41897998]],-2.828340044676996,1.8546079358196792
0,80,15,0.1375,0.25,0.0004150000000890941,[[ 1.18799747 -1.68399964]],-1.2143822176746686,2.123596385494174
0,80,15,0.1625,0.1,0.0003990000000158034,[[ 1.53777155 -1.36790688]],-4.174535942858814,2.117955286526919
0,80,15,0.175,0.05,0.00041900000007899507,[[ 1.5364698  -1.23090125]],-4.4967151546954485,1.9379286681993002
0,80,15,0.175,0.1,0.0006559999999353749,[[ 1.11862562 -1.5390375 ]],-1.3324391545733103,1.8099798602479922
0,80,20,0.225,0.1,0.0004650000000765431,[[ 1.36925587 -1.09593176]],-3.928187741523049,1.5379640283230784
0,80,20,0.2375,0.1,0.0004529999999931533,[[ 1.36692376 -1.4453871 ]],-3.049149810360494,1.9788122146444111
0,80,20,0.175,0.3,0.0004950000000008004,[[ 1.7156543 -1.3333354]],-4.911915985120436,2.360626486360659
0,80,20,0.1625,0.3,0.00045099999999820284,[[ 1.12856887 -1.72856887]],-0.8785639504501245,2.1308090181042916
0,80,20,0.225,0.1,0.0004589999999780048,[[ 1.24975811 -1.25067864]],-2.8717272769275985,1.563046205003588
0,80,20,0.1875,0.2,0.0004390000000284999,[[ 1.39576383 -1.62982038]],-2.4151836535330884,2.3022355723951824
0,80,20,0.1875,0.25,0.0005949999999756983,[[ 1.33359011 -1.33319635]],-3.135144194126286,1.7779375420746488
0,80,20,0.2125,0.15,0.0005479999999806751,[[ 1.33167395 -1.33298802]],-2.9926966069390306,1.7751062889669749
0,80,20,0.2125,0.15,0.0004059999999981301,[[ 1.2123277  -1.33290036]],-2.3963215388392336,1.6231809117759222
0,80,20,0.2125,0.2,0.00041899999996530823,[[ 1.00091205 -1.49833745]],-0.9091975622265743,1.623420021957393
0,80,20,0.175,0.3,0.0006490000000667351,[[ 1.4750255  -1.14772632]],-4.357934746629543,1.7464879668420505
0,80,20,0.2125,0.15,0.0005070000000841901,[[ 1.33324263 -1.33322997]],-3.1331448179403054,1.77751903173984
0,80,20,0.2125,0.1,0.00048300000003109744,[[ 1.11165257 -1.66747016]],-0.7227604415488843,2.0081140887886297
0,80,20,0.2,0.2,0.0005060000000867149,[[ 1.24996853 -1.25033732]],-2.8737774631581745,1.5628823721212028
0,80,20,0.2,0.25,0.0004460000000108266,[[ 1.09053105 -1.45407955]],-1.5084552521152803,1.65180265229714
0,80,20,0.225,0.2,0.0005049999999755528,[[ 1.03129887 -1.44380554]],-1.3509241412859883,1.574075899771624
0,80,20,0.1875,0.3,0.00044700000000830187,[[ 1.05290931 -1.57846234]],-0.8976414990023386,1.8000806909860454
0,80,20,0.2125,0.15,0.00043700000003354944,[[ 1.32000098 -1.34000195]],-3.04199704689729,1.7690039001192663
0,80,20,0.2125,0.15,0.000417999999967833,[[ 1.32226341 -1.15699849]],-3.512197123507845,1.5435130108487116
0,80,20,0.2375,0.1,0.00046799999995528196,[[ 1.13018937 -1.2875789 ]],-2.110101626257904,1.4675937255105413
0,80,25,0.2625,0.15,0.0004870000000209984,[[ 1.84689679 -0.71823663]],-7.659362526160614,1.9634458034580047
0,80,25,0.2875,0.2,0.0004460000000108266,[[ 1.04076236 -1.25049726]],-2.0346965541439155,1.3234648475429016
0,80,25,0.2375,0.3,0.0007759999999734646,[[ 1.44508582 -1.22277079]],-3.8571033151184864,1.791720708924509
0,80,25,0.225,0.35,0.0004870000000209984,[[ 1.07165491 -1.42847956]],-1.5015657135823501,1.594499052955761
0,80,25,0.2875,0.1,0.0004840000000285727,[[ 1.25042286 -1.08369125]],-3.3593852646431905,1.3689720284887694
0,80,25,0.2125,0.4,0.0005899999999883221,[[ 1.33328835 -1.33304971]],-3.000624980333346,1.7773396691211985
0,80,25,0.225,0.35,0.0005130000000690416,[[ 1.20154143 -1.28769612]],-2.6209357787942933,1.5509315533665413
0,80,25,0.275,0.15,0.0005310000000235959,[[ 1.25853046 -0.97802955]],-3.7014931670658116,1.2702203594431816
0,80,25,0.2625,0.25,0.0005120000000715663,[[ 1.11192571 -1.26973838]],-2.0204369495410064,1.4243071750008314
0,80,25,0.2625,0.25,0.0005380000000059226,[[ 0.90940145 -1.36353923]],-0.865682596730814,1.3431251184247741
0,80,25,0.2375,0.3,0.00047699999993255915,[[ 1.39888553 -1.00043689]],-4.332868633486909,1.4788773565418085
0,80,25,0.2625,0.2,0.0005069999999705033,[[ 1.18781774 -1.3857845 ]],-2.2073663355365367,1.6656548352690252
0,80,25,0.25,0.2,0.0006250000000136424,[[ 0.90148106 -1.65427481]],0.29774539238955994,1.7746466242561227
0,80,25,0.2625,0.2,0.0006980000000567088,[[ 1.17660253 -1.17632715]],-2.765791898797727,1.384069534318277
0,80,25,0.275,0.25,0.0005069999999705033,[[ 0.99209175 -1.41866391]],-1.1228006920870637,1.4984266656608358
0,80,25,0.2875,0.25,0.0006089999999403517,[[ 0.90909493 -1.15633708]],-1.6469015250229193,1.0817845193494247
0,80,25,0.225,0.3,0.0006419999999707215,[[ 0.99956856 -1.50148699]],-0.893539933526154,1.626800238589893
0,80,25,0.275,0.2,0.0004930000000058499,[[ 1.13623755 -1.3637637 ]],-1.9762014861156163,1.5754435974134193
0,80,25,0.275,0.15,0.000555999999960477,[[ 1.17646444 -1.17681859]],-2.763553791834759,1.3844852755765737
0,80,25,0.275,0.2,0.0004989999999907013,[[ 1.04364043 -1.21713024]],-1.8364522261481369,1.285295681277933
0,80,30,0.275,0.35,0.0006200000000262662,[[ 1.81815482 -0.60690714]],-7.906474584773338,1.8370116127772345
0,80,30,0.3375,0.25,0.00051399999995283,[[ 0.95121291 -1.23901614]],-1.5609688488440496,1.2199835055310198
0,80,30,0.275,0.4,0.0004989999999907013,[[ 1.23043704 -1.07663397]],-3.2761257722009205,1.3365580066204714
0,80,30,0.2625,0.4,0.0005300000000261207,[[ 1.03057046 -1.44341552]],-1.203844085001487,1.572761914431381
0,80,30,0.35,0.15,0.0005689999999276552,[[ 1.14240221 -0.85677494]],-3.570291367312559,1.0195730506969212
0,80,30,0.25,0.5,0.0005840000000034706,[[ 1.25025358 -1.25021736]],-2.8757325230248325,1.5630887320202143
0,80,30,0.3,0.35,0.00046700000007149356,[[ 1.26751432 -1.00955327]],-3.9050851403335853,1.3128951737936627
0,80,30,0.3375,0.15,0.0004750000000512955,[[ 1.05248544 -1.05275098]],-2.3672245403718537,1.1080051097954169
0,80,30,0.2875,0.3,0.0005160000000614673,[[ 0.952358   -1.33334802]],-0.923650801483415,1.3424013575415055
0,80,30,0.325,0.25,0.000473000000056345,[[ 0.86965914 -0.87037725]],-2.3026074218808033,0.7569317898492947
0,80,30,0.275,0.4,0.0004800000000386717,[[ 1.36326924 -0.90882764]],-4.45349908638474,1.342235357133251
0,80,30,0.3125,0.2,0.0005419999999958236,[[ 1.17589176 -0.94071434]],-3.5160826829511307,1.1338324533457336
0,80,30,0.3125,0.25,0.0004759999999350839,[[ 0.68960039 -1.3792018 ]],0.7241263900612482,1.188873144349097
0,80,30,0.3,0.3,0.0004659999999603315,[[ 1.11117596 -1.11053148]],-2.5578147589175364,1.2339960911666101
0,80,30,0.325,0.35,0.0009280000000444488,[[ 0.89089882 -1.37685006]],-0.7006250759301964,1.344708399201253
0,80,30,0.35,0.3,0.0009350000000267755,[[ 0.89563715 -1.04367923]],-1.8847737084291996,0.9457161227300583
0,80,30,0.2875,0.25,0.000605999999947926,[[ 0.9263327  -1.48068495]],-0.5414156099715407,1.5252600922235573
0,80,30,0.3125,0.25,0.0009400000000141517,[[ 1.12885865 -0.96794339]],-3.1757058588342097,1.105618124724837
0,80,30,0.35,0.15,0.000827999999955864,[[ 0.96204326 -1.15439776]],-1.6358068580921106,1.1290807203588487
0,80,30,0.3,0.25,0.0005629999999428037,[[ 0.90818925 -1.2131307 ]],-1.022043356992143,1.148246904111025
0,70,0,0.014285714285714285,0.03333333333333333,0.0006140000000414148,[[ 1.97130026 -2.25289782]],-3.6752108057789834,4.480786643014121
0,70,0,0.014285714285714285,0.0,0.00045599999998557905,[[ 2.22182508 -2.2221916 ]],-4.9979064372724835,4.937321112967337
0,70,0,0.014285714285714285,0.0,0.00048600000002352317,[[ 2.22273385 -2.22043506]],-5.008216560384226,4.935438827207191
0,70,0,0.014285714285714285,0.03333333333333333,0.00045799999998052954,[[ 1.90172353 -2.22931008]],-3.374828626566031,4.293187906463044
0,70,0,0.014285714285714285,0.03333333333333333,0.0004390000000284999,[[ 2.04000726 -2.44887806]],-3.3224458183871284,5.0793166903625
0,70,0,0.014285714285714285,0.0,0.0004500000000007276,[[ 2.2 -2.2]],-4.960005760192875,4.840000000000007
0,70,0,0.0,0.03333333333333333,0.0004940000000033251,[[ 2.22295818 -2.22235938]],-5.003446332977059,4.9402121466627325
0,70,0,0.014285714285714285,0.0,0.0006359999999858701,[[ 2.14999757 -2.15000243]],-4.869985974119677,4.6225000000058865
0,70,0,0.014285714285714285,0.0,0.0003860000000486252,[[ 1.81818168 -2.04510446]],-3.5920516754379364,3.7441184347369334
0,70,0,0.0,0.03333333333333333,0.000831999999945765,[[ 2.22291448 -2.22291996]],-5.001388227066114,4.9413609661110165
0,70,0,0.02857142857142857,0.0,0.0004529999999931533,[[ 1.7775787 -2.5189623]],-1.8272052099409277,4.752478557788884
0,70,0,0.014285714285714285,0.0,0.0004450000000133514,[[ 2.18191591 -1.81809134]],-6.055374155166316,4.0331065754767135
0,70,0,0.014285714285714285,0.0,0.00046999999995023245,[[ 2.22335282 -2.2182864 ]],-5.017573023798924,4.932046159402962
0,70,0,0.014285714285714285,0.0,0.0007050000000390355,[[ 2.  -1.6]],-5.800002098083498,3.2799999999999914
0,70,0,0.0,0.03333333333333333,0.0005800000000135697,[[ 2.25660509 -2.10188717]],-5.5415198217377615,4.75509811389338
0,70,0,0.014285714285714285,0.03333333333333333,0.0004380000000310247,[[ 1.90435522 -2.22173742]],-3.4119283035316452,4.281342982833977
0,70,0,0.0,0.06666666666666667,0.0005699999999251304,[[ 1.70401782 -2.27198663]],-2.237746199103966,4.032800000248184
0,70,0,0.014285714285714285,0.0,0.0004059999999981301,[[ 2.1545596  -1.84545987]],-5.805967564563588,4.023924611440499
0,70,0,0.0,0.03333333333333333,0.0007300000000896034,[[ 1.9999979 -2.0000021]],-4.5999812670346145,4.000000000004402
0,70,0,0.0,0.03333333333333333,0.0004349999999249121,[[ 2.19999391 -2.20000609]],-4.959951840643274,4.8400000000371515
0,70,5,0.07142857142857142,0.0,0.00044400000001587614,[[ 1.81726202 -1.81976902]],-4.263004041130761,3.3070002609487856
0,70,5,0.08571428571428572,0.0,0.0004460000000108266,[[ 1.49376783 -1.79115096]],-2.499484481740312,2.719782043824053
0,70,5,0.014285714285714285,0.13333333333333333,0.0004320000000461732,[[ 2.22273385 -2.22043506]],-5.008216560384226,4.935438827207191
0,70,5,0.02857142857142857,0.13333333333333333,0.0006219999999075299,[[ 1.79999695 -2.40000229]],-2.1999771118280123,4.500000000007284
0,70,5,0.05714285714285714,0.03333333333333333,0.0004380000000310247,[[ 1.81850834 -1.81762648]],-4.276427857768018,3.3053692893578352
0,70,5,0.05714285714285714,0.03333333333333333,0.0004320000000461732,[[ 1.75088311 -1.99998994]],-3.379837536897529,3.5327757283833376
0,70,5,0.04285714285714286,0.06666666666666667,0.0004249999999501597,[[ 1.7652656  -2.05947373]],-3.2362280498137985,3.678797341866863
0,70,5,0.04285714285714286,0.06666666666666667,0.0005729999999175561,[[ 2.17412143 -1.863525  ]],-5.845211146805833,4.099764705899242
0,70,5,0.04285714285714286,0.06666666666666667,0.000477000000046246,[[ 1.77756272 -2.00099288]],-3.528994117694685,3.5818508643024547
0,70,5,0.02857142857142857,0.1,0.00041699999997035775,[[ 2.22213657 -2.22170853]],-5.001047403936421,4.936939879014415
0,70,5,0.04285714285714286,0.06666666666666667,0.0004380000000310247,[[ 1.8999901 -1.9000099]],-4.419911863600495,3.610000000098075
0,70,5,0.04285714285714286,0.06666666666666667,0.0005980000000818109,[[ 1.81853277 -1.81757837]],-4.276248860159329,3.3053262829812677
0,70,5,0.05714285714285714,0.03333333333333333,0.0004380000000310247,[[ 2.00000422 -2.00000121]],-4.400019977377542,4.000010859696439
0,70,5,0.05714285714285714,0.03333333333333333,0.0004389999999148131,[[ 1.84393087 -1.57919267]],-5.061579353391031,2.9469652758775684
0,70,5,0.04285714285714286,0.06666666666666667,0.00043099999993501115,[[ 1.81897366 -1.81897748]],-4.274430805488197,3.308672123565656
0,70,5,0.05714285714285714,0.03333333333333333,0.0004999999999881766,[[ 1.8177241  -1.81858079]],-4.2690240021533645,3.305678495150148
0,70,5,0.05714285714285714,0.06666666666666667,0.0004549999999881038,[[ 1.31572128 -2.10529852]],-0.6837082927183125,3.0817021672004623
0,70,5,0.04285714285714286,0.06666666666666667,0.00041499999997540726,[[ 2.14288201 -1.42875321]],-7.0709884920704145,3.3166395342133566
0,70,5,0.05714285714285714,0.03333333333333333,0.00042199999995773396,[[ 1.8 -1.6]],-4.840002059936516,2.9000000000000172
0,70,5,0.04285714285714286,0.06666666666666667,0.0004069999999956053,[[ 1.81898808 -1.81831585]],-4.27671318646948,3.3074950680110797
0,70,10,0.14285714285714285,0.0,0.0005100000000766158,[[ 1.65043673 -1.44336263]],-4.365663457250618,2.403618551030874
0,70,10,0.14285714285714285,0.03333333333333333,0.000427000000058797,[[ 1.30360249 -1.73977387]],-1.6024572421537375,2.36309629761066
0,70,10,0.08571428571428572,0.13333333333333333,0.0005970000000843356,[[ 1.71667028 -1.61667028]],-4.096676041675057,2.7802898341588973
0,70,10,0.1,0.13333333333333333,0.00042899999994006066,[[ 1.32309064 -1.98460624]],-1.0662445612208917,2.844615384751216
0,70,10,0.1,0.13333333333333333,0.00046499999996285624,[[ 1.4 -1.7]],-2.3600006103515674,2.4250000000000096
0,70,10,0.1,0.1,0.0006539999999404245,[[ 1.61061767 -1.84070954]],-3.0725464533088953,2.9911504424807376
0,70,10,0.08571428571428572,0.16666666666666666,0.00043500000003859896,[[ 1.53870926 -1.53848732]],-3.770501989233099,2.3672847111152686
0,70,10,0.11428571428571428,0.06666666666666667,0.0004450000000133514,[[ 1.79583729 -1.53845817]],-4.9024623399643845,2.795942548394927
0,70,10,0.11428571428571428,0.1,0.00040999999998803105,[[ 1.5 -1.9]],-2.229999542236331,2.9300000000000015
0,70,10,0.08571428571428572,0.13333333333333333,0.00040500000000065484,[[ 1.62188539 -1.80183245]],-3.1995361418388923,2.9385562002672505
0,70,10,0.11428571428571428,0.1,0.0004159999999728825,[[ 1.4141165  -1.68352842]],-2.346583754507378,2.416996709590217
0,70,10,0.08571428571428572,0.16666666666666666,0.0003900000000385262,[[ 1.53899129 -1.53900646]],-3.7706038026510136,2.368517534863315
0,70,10,0.11428571428571428,0.06666666666666667,0.000601999999958025,[[ 1.75038149 -1.499237  ]],-4.753940021143429,2.655773482150636
0,70,10,0.1,0.1,0.00046299999996790575,[[ 1.53799526 -1.53842654]],-3.6130145956278,2.366092823159094
0,70,10,0.1,0.1,0.000413999999977932,[[ 1.66665356 -1.66657576]],-4.000178705858484,2.7776044366323913
0,70,10,0.11428571428571428,0.06666666666666667,0.0004460000000108266,[[ 1.53828161 -1.5384146 ]],-3.6145528468409216,2.366514901959593
0,70,10,0.11428571428571428,0.1,0.0004020000000082291,[[ 1.21156925 -1.81730938]],-0.9391139010230631,2.3852567141344676
0,70,10,0.08571428571428572,0.13333333333333333,0.0004159999999728825,[[ 2.06810149 -1.37872417]],-6.790511382301908,3.088962065949765
0,70,10,0.11428571428571428,0.1,0.00041699999997035775,[[ 1.47331525 -1.68379524]],-2.725530970656527,2.502912128642106
0,70,10,0.1,0.13333333333333333,0.0004360000000360742,[[ 1.73333528 -1.23334114]],-5.6966627864552875,2.262790787144996
0,70,15,0.21428571428571427,0.03333333333333333,0.00046999999995023245,[[ 1.11097226 -1.48130967]],-1.481288503429828,1.7142688468243106
0,70,15,0.18571428571428572,0.1,0.0004930000000058499,[[ 1.21400296 -1.50200042]],-1.9858196975949478,1.8649042249339651
0,70,15,0.15714285714285714,0.16666666666666666,0.0008239999999659631,[[ 1.41600546 -1.5919697 ]],-2.6139230455663407,2.2697194830892355
0,70,15,0.15714285714285714,0.16666666666666666,0.00044400000001587614,[[ 1.537825   -1.53783475]],-3.767773508489189,2.3649207140312987
0,70,15,0.17142857142857143,0.13333333333333333,0.0004340000000411237,[[ 1.17998956 -1.45999652]],-1.9019609224474756,1.761982607224522
0,70,15,0.15714285714285714,0.16666666666666666,0.00043799999991733785,[[ 1.34946109 -1.71774418]],-1.9559945156620673,2.385845149207473
0,70,15,0.14285714285714285,0.2,0.0004950000000008004,[[ 1.53897303 -1.53895657]],-3.7705320054332985,2.368412658778104
0,70,15,0.17142857142857143,0.1,0.00044900000000325235,[[ 1.35000596 -1.34999404]],-3.0500493323033004,1.822500000035535
0,70,15,0.17142857142857143,0.13333333333333333,0.0004529999999931533,[[ 1.23406428 -1.48222101]],-2.081578778612929,1.8599468864444642
0,70,15,0.15714285714285714,0.2,0.00045399999999062857,[[ 1.13235137 -1.50883322]],-1.6069259585882756,1.7793986601412368
0,70,15,0.17142857142857143,0.13333333333333333,0.00044700000000830187,[[ 1.17636134 -1.47042475]],-1.8528849278991213,1.7729874712712315
0,70,15,0.12857142857142856,0.16666666666666666,0.00042599999994763493,[[ 1.53820585 -1.53870031]],-3.767143820420782,2.366837938607311
0,70,15,0.17142857142857143,0.1,0.0004430000000184009,[[ 1.47641644 -1.34245358]],-3.6433056601226905,1.9909935660138685
0,70,15,0.15714285714285714,0.13333333333333333,0.0004959999999982756,[[ 1.33375204 -1.3327176 ]],-3.137522718966434,1.777515354313961
0,70,15,0.15714285714285714,0.16666666666666666,0.00041899999996530823,[[ 1.34876894 -1.57357023]],-2.596481925366849,2.147650460482443
0,70,15,0.2,0.1,0.00043500000003859896,[[ 1.54877791 -1.23902761]],-4.668521047830984,1.9669512195207366
0,70,15,0.12857142857142856,0.23333333333333334,0.00043999999991228833,[[ 1.20000152 -1.60000649]],-1.5599877645515985,2.0000122047611404
0,70,15,0.15714285714285714,0.16666666666666666,0.0004299999999375359,[[ 1.81729605 -1.21152455]],-6.088127783512033,2.385178332735351
0,70,15,0.17142857142857143,0.13333333333333333,0.0004320000000461732,[[ 1.21897479 -1.46402292]],-2.0438925778335624,1.814631316641444
0,70,15,0.17142857142857143,0.1,0.0004419999999072388,[[ 1.49972157 -1.25066923]],-4.321311379287874,1.9066691578266097
0,70,20,0.2571428571428571,0.1,0.0009549999999762804,[[ 1.13161695 -1.38375216]],-1.8903810117498445,1.5976634824288247
