,Training,Noise,Training Error,Testing Error,Time Count,Objective Function,Number of SV,Features
0,80,0,0.0,0.0,0.0005250000000005528,1.026471080094466,2,2
0,70,0,0.0,0.0,0.0007780000000003895,1.02647108008967,2,2
0,60,0,0.0,0.0,0.0005930000000002877,1.026471080091825,2,2
0,50,0,0.0,0.0,0.0004849999999994026,1.0260793031267292,2,2
0,80,0,0.0,0.0,0.0005959999999998189,1.1577404333251045,2,4
0,70,0,0.0,0.0,0.0005660000000000664,1.157740485310799,2,4
0,60,0,0.0,0.0,0.0006400000000006401,1.1577404550998627,2,4
0,50,0,0.0,0.0,0.0005139999999999034,1.1577404456188136,2,4
0,80,0,0.0,0.0,0.0006789999999998741,1.0453695959144687,2,4
0,70,0,0.0,0.0,0.0005839999999999179,1.044944336465573,2,4
0,60,0,0.0,0.0,0.0007420000000006866,1.0449443383894508,2,4
0,50,0,0.0,0.0,0.0005599999999992278,1.0449443369222429,2,4
0,80,0,0.0,0.0,0.0011169999999998126,2.0996322157522362,3,4
0,70,0,0.0,0.0,0.0006110000000001392,1.0998166917021202,2,4
0,60,0,0.0,0.0,0.0005949999999996791,1.0998166928797588,2,4
0,50,0,0.0,0.0,0.0006360000000000809,1.099816694075155,2,4
0,80,0,0.0,0.0,0.0007330000000003167,1.091293342849328,3,4
0,70,0,0.0,0.0,0.0006269999999997111,1.091295097167614,3,4
0,60,0,0.0,0.0,0.0006209999999997606,1.0912160742831274,2,4
0,50,0,0.0,0.0,0.0007310000000000372,1.0883605265218792,2,4
0,80,0,0.0,0.0,0.0005490000000003548,1.033161320236811,2,4
0,70,0,0.0,0.0,0.0005759999999996879,1.0331613230386756,2,4
0,60,0,0.0,0.0,0.000592000000000148,1.0331613238589084,2,4
0,50,0,0.0,0.0,0.0005519999999998859,1.0331613225885683,2,4
0,80,0,0.0,0.0,0.0007150000000004653,1.0371279553564,2,4
0,70,0,0.0,0.0,0.0007090000000005148,1.0371279478141817,2,4
0,60,0,0.0,0.0,0.0003659999999996444,1.0371279488255465,2,4
0,50,0,0.0,0.0,0.00034500000000026176,1.0371279508524136,2,4
0,80,0,0.0,0.0,0.0008379999999998944,1.0248306522757946,2,4
0,70,0,0.0,0.0,0.0005490000000003548,1.024830651249779,2,4
0,60,0,0.0,0.0,0.000600000000000378,1.0245761814203562,3,4
0,50,0,0.0,0.0,0.0007919999999996818,1.0245497470993812,3,4
0,80,0,0.0,0.0,0.0011369999999999436,1.0166796194256416,2,4
0,70,0,0.0,0.0,0.0010630000000002582,1.0166796183358717,2,4
0,60,0,0.0,0.0,0.0009969999999999146,2.0162210996461583,3,4
0,50,0,0.0,0.0,0.000674999999999315,2.016220302795021,3,4
0,80,0,0.0,0.0,0.0007589999999995101,1.0140370421964267,2,4
0,70,0,0.0,0.0,0.0007910000000004302,1.013613392163784,3,4
0,60,0,0.0,0.0,0.0006610000000000227,1.0138290406046946,3,4
0,50,0,0.0,0.0,0.0007039999999998159,1.013825838436096,3,4
0,80,0,0.0,0.0,0.00037799999999954537,2.242599630589354,3,4
0,70,0,0.0,0.0,0.0009569999999996526,2.242600762008143,3,4
0,60,0,0.0,0.0,0.0005999999999994898,2.2424697971723964,3,4
0,50,0,0.0,0.0,0.00039999999999995595,2.2426012265851036,3,4
0,80,0,0.0,0.0,0.000496000000000052,1.0793739273536882,2,4
0,70,0,0.0,0.0,0.0006190000000003693,1.0790911905604763,2,4
0,60,0,0.0,0.0,0.0005309999999996151,1.0784561369258219,2,4
0,50,0,0.0,0.0,0.0006279999999998509,1.0784561295194368,2,4
0,80,0,0.0,0.0,0.000536000000000314,1.0437592554345736,2,4
0,70,0,0.0,0.0,0.0005899999999998684,1.0437592546570618,2,4
0,60,0,0.0,0.0,0.0006979999999998654,1.04375925477511,2,4
0,50,0,0.0,0.0,0.0006459999999997024,1.0437592549110504,2,4
0,80,0,0.0,0.0,0.0005410000000001247,1.0328300862629298,2,4
0,70,0,0.0,0.0,0.0006839999999996849,1.0328300862804463,2,4
0,60,0,0.0,0.0,0.0006829999999995451,1.0328300861044963,2,4
0,50,0,0.0,0.0,0.0007399999999995188,1.0315494915357,3,4
0,80,0,0.0,0.0,0.0006089999999998597,1.1483360349079708,2,4
0,70,0,0.0,0.0,0.0006300000000001305,1.1475624506798061,3,4
0,60,0,0.0,0.0,0.0006709999999996441,1.1429921601539743,2,4
0,50,0,0.0,0.0,0.0006630000000003022,1.142992158019911,2,4
0,80,0,0.0,0.0,0.000578999999999219,1.0789662435742828,2,4
0,70,0,0.0,0.0,0.0005060000000005616,1.0789662413786658,2,4
0,60,0,0.0,0.0,0.0010579999999995593,1.0780909299802073,2,4
0,50,0,0.0,0.0,0.0007270000000003662,1.0780909214905967,2,4
0,80,0,0.0,0.0,0.0006770000000004828,1.0453010895715011,2,4
0,70,0,0.0,0.0,0.0007969999999994926,1.0453010896929462,2,4
0,60,0,0.0,0.0,0.0010500000000002174,1.045301089354511,2,4
0,50,0,0.0,0.0,0.0010249999999993875,1.0438265475348965,2,4
0,80,0,0.0,0.0,0.000934999999999242,1.1827366707572262,2,4
0,70,0,0.0,0.0,0.0009470000000000312,1.1827366662514183,2,4
0,60,0,0.0,0.0,0.0010130000000003747,1.1827366701087743,2,4
0,50,0,0.0,0.0,0.0007339999999995683,1.182736669465124,2,4
0,80,0,0.0,0.0,0.0008419999999995653,1.0307605918342053,3,4
0,70,0,0.0,0.0,0.0005720000000000169,1.0306357911752666,3,4
0,60,0,0.0,0.0,0.001056000000000168,1.0307386264125313,3,4
0,50,0,0.0,0.0,0.0009290000000001797,1.0306327313256058,3,4
0,80,0,0.0,0.0,0.0010279999999998068,1.0284457331265888,2,4
0,70,0,0.0,0.0,0.0007929999999998216,1.028445732145931,2,4
0,60,0,0.0,0.0,0.000856000000000634,1.0284457326081395,2,4
0,50,0,0.0,0.0,0.0007900000000002905,1.0279325296666912,2,4
0,80,0,0.0,0.0,0.0010289999999999466,1.019487058345777,2,4
0,70,0,0.0,0.0,0.0014409999999998035,1.0194870571382157,2,4
0,60,0,0.0,0.0,0.0011239999999999029,1.01948705707993,2,4
0,50,0,0.0,0.0,0.0006539999999999324,1.019487058393366,2,4
0,80,0,0.0,0.0,0.0008520000000000749,1.0326865451162415,2,4
0,70,0,0.0,0.0,0.0007099999999997664,1.0326865413846238,2,4
0,60,0,0.0,0.0,0.0005969999999999587,1.032686543673156,2,4
0,50,0,0.0,0.0,0.001032000000000366,1.0326865467477524,2,4
0,80,0,0.0,0.0,0.0008219999999994343,1.0336377623062878,2,4
0,70,0,0.0,0.0,0.0006849999999998246,1.0336377620157806,2,4
0,60,0,0.0,0.0,0.0010649999999996496,1.0336377620149169,2,4
0,50,0,0.0,0.0,0.0009239999999994808,1.0336377626552324,2,4
0,80,0,0.0,0.0,0.0009790000000000632,1.4165819751779882,2,4
0,70,0,0.0,0.0,0.0006289999999999907,1.416581973495203,2,4
0,60,0,0.0,0.0,0.0014120000000001909,1.416581969918647,2,4
0,50,0,0.0,0.0,0.000904000000000238,1.416581971343771,2,4
0,80,0,0.0,0.0,0.0007780000000003895,1.0433142756459726,2,4
0,70,0,0.0,0.0,0.001038999999999568,1.0433142765461678,2,4
0,60,0,0.0,0.0,0.0009169999999993905,1.0433142758029683,2,4
0,50,0,0.0,0.0,0.0009350000000001302,1.043314276448067,2,4
0,80,0,0.0,0.0,0.0013130000000005637,1.0635106847405784,2,4
0,70,0,0.0,0.0,0.0010550000000000281,1.0635106821159346,2,4
0,60,0,0.0,0.0,0.0010300000000000864,1.0635106975064172,2,4
0,50,0,0.0,0.0,0.0011010000000002407,1.063206605078514,2,4
0,80,0,0.0,0.0,0.001370999999999789,1.0363203860482972,2,4
0,70,0,0.0,0.0,0.0007429999999999382,1.0354469373849822,2,4
0,60,0,0.0,0.0,0.0010370000000001767,1.0354469372366613,2,4
0,50,0,0.0,0.0,0.0010719999999997398,1.0354469375439947,2,4
0,80,0,0.0,0.0,0.0009139999999998594,1.0291222336244705,2,4
0,70,0,0.0,0.0,0.001100000000000101,1.0291222341220865,2,4
0,60,0,0.0,0.0,0.0010359999999991487,1.0291222333281402,2,4
0,50,0,0.0,0.0,0.0008509999999999351,1.0291222332642447,2,4
0,80,0,0.0,0.0,0.0011369999999999436,1.0477572555836197,2,4
0,70,0,0.0,0.0,0.0007770000000002497,1.0477572495951777,2,4
0,60,0,0.0,0.0,0.0005929999999993996,1.0476252012030687,2,4
0,50,0,0.0,0.0,0.0007460000000003575,2.047193314751145,3,4
0,80,0,0.0,0.0,0.0006879999999993558,1.1096192975946793,2,4
0,70,0,0.0,0.0,0.0005459999999999354,1.1096192936100662,2,4
0,60,0,0.0,0.0,0.0008239999999997139,1.1096193014749116,2,4
0,50,0,0.0,0.0,0.000996000000000663,1.1096192991955791,2,4
0,80,0,0.0,0.0,0.0006040000000000489,1.0334408440638931,2,4
0,70,0,0.0,0.0,0.0008429999999997051,1.0334408380034728,2,4
0,60,0,0.0,0.0,0.000688000000000244,1.033440846731635,2,4
0,50,0,0.0,0.0,0.0007969999999994926,1.0334408465836216,2,4
0,80,0,0.0,0.0,0.0008780000000001564,1.0182581757971565,3,8
0,70,0,0.0,0.0,0.0007020000000004245,1.018201593406986,3,8
0,60,0,0.0,0.0,0.0008490000000005438,1.0176544290436988,3,8
0,50,0,0.0,0.0,0.000804000000000471,1.0176638593750598,3,8
0,80,0,0.0,0.0,0.0008189999999999031,1.0196653939948723,2,8
0,70,0,0.0,0.0,0.0008390000000000342,1.019665392790373,2,8
0,60,0,0.0,0.0,0.0008319999999999439,1.019375422856865,2,8
0,50,0,0.0,0.0,0.0004460000000001685,1.019375420957159,2,8
0,80,0,0.0,0.0,0.000708000000000375,1.1079727267294988,2,8
0,70,0,0.0,0.0,0.0007749999999999702,1.107274748352916,4,8
0,60,0,0.0,0.0,0.000612000000000279,1.107311068238794,4,8
0,50,0,0.0,0.0,0.0006289999999999907,1.1064167384052621,2,8
0,80,0,0.0,0.0,0.0008299999999996643,2.0176689675925417,3,8
0,70,0,0.0,0.0,0.0003389999999994231,1.016702574154196,3,8
0,60,0,0.0,0.0,0.0004170000000005558,1.0167608501974639,3,8
0,50,0,0.0,0.0,0.0006130000000004188,1.0168051244673244,2,8
0,80,0,0.0,0.0,0.0008309999999998041,1.0087004647102493,2,8
0,70,0,0.0,0.0,0.0005810000000003868,2.0084634974200912,3,8
0,60,0,0.0,0.0,0.0010740000000000194,1.0084202060212715,3,8
0,50,0,0.0,0.0,0.0007799999999997809,1.0085917060623686,2,8
0,80,0,0.0,0.0,0.0005879999999995889,1.0278405288805403,2,8
0,70,0,0.0,0.0,0.0009010000000007068,1.0278405288909755,2,8
0,60,0,0.0,0.0,0.0007999999999999119,1.0275607269852263,2,8
0,50,0,0.0,0.0,0.0009479999999992827,1.027560726097614,2,8
0,80,0,0.0,0.0,0.0005749999999995481,1.0142083233036518,2,8
0,70,0,0.0,0.0,0.0008239999999997139,1.0141678679919337,2,8
0,60,0,0.0,0.0,0.0006099999999999994,1.0141678682526127,2,8
0,50,0,0.0,0.0,0.0007679999999998799,1.0141678676549133,2,8
0,80,0,0.0,0.0,0.0010419999999999874,1.0142830762152781,2,8
0,70,0,0.0,0.0,0.00078400000000034,1.0142830771047848,2,8
0,60,0,0.0,0.0,0.000580000000000247,1.0142830780624328,2,8
0,50,0,0.0,0.0,0.0006490000000001217,1.0142830788385293,2,8
0,80,0,0.0,0.0,0.0007279999999996178,1.0171220741873506,2,8
0,70,0,0.0,0.0,0.0005869999999994491,1.0171220733483104,2,8
0,60,0,0.0,0.0,0.0006959999999995858,1.0171220734753237,2,8
0,50,0,0.0,0.0,0.0005689999999995976,1.0171220743486675,2,8
0,80,0,0.0,0.0,0.0005679999999994578,1.0141102756457443,2,8
0,70,0,0.0,0.0,0.0005549999999994171,1.0138683123063783,2,8
0,60,0,0.0,0.0,0.0007120000000000459,1.0138469780992831,2,8
0,50,0,0.0,0.0,0.0006360000000000809,1.0137138795076959,2,8
0,80,0,0.0,0.0,0.0005730000000001567,1.0193552355264057,2,8
0,70,0,0.0,0.0,0.0006149999999998101,1.019355234220877,2,8
0,60,0,0.0,0.0,0.00075099999999928,1.0193552338280922,2,8
0,50,0,0.0,0.0,0.0005759999999996879,1.0193552339438878,2,8
0,80,0,0.0,0.0,0.0005889999999997286,1.0101521064325105,2,8
0,70,0,0.0,0.0,0.0006319999999995218,1.0101521060689589,2,8
0,60,0,0.0,0.0,0.0006060000000003285,1.0101521063156382,2,8
0,50,0,0.0,0.0,0.0007679999999998799,1.0101521058340104,2,8
0,80,0,0.0,0.0,0.0006409999999998917,1.0074220342113598,2,8
0,70,0,0.0,0.0,0.0005690000000004858,1.0074220343183617,2,8
0,60,0,0.0,0.0,0.0006279999999998509,1.0074220340668276,2,8
0,50,0,0.0,0.0,0.0005049999999995336,1.0074220343257072,2,8
0,80,0,0.0,0.0,0.000504000000000282,1.0085811626643544,3,8
0,70,0,0.0,0.0,0.000644000000000311,1.0085821479120547,3,8
0,60,0,0.0,0.0,0.00037200000000048306,1.0085762052635359,3,8
0,50,0,0.0,0.0,0.0008540000000003545,1.008583374042409,3,8
0,80,0,0.0,0.0,0.000620000000000509,1.0151932032549758,3,8
0,70,0,0.0,0.0,0.0005300000000003635,1.0153684980820432,2,8
0,60,0,0.0,0.0,0.0007790000000005293,1.0153684967332186,2,8
0,50,0,0.0,0.0,0.0008390000000000342,1.0153684979171573,2,8
0,80,0,0.0,0.0,0.0008370000000006428,1.0117089667394916,2,8
0,70,0,0.0,0.0,0.0008420000000004535,1.0117089653968467,2,8
0,60,0,0.0,0.0,0.0008929999999995886,1.011708964600058,2,8
0,50,0,0.0,0.0,0.0008290000000004127,1.0117089660251835,2,8
0,80,0,0.0,0.0,0.0007739999999998304,1.0416339957179896,3,8
0,70,0,0.0,0.0,0.0009049999999994895,1.0416349604366049,3,8
0,60,0,0.0,0.0,0.0006720000000006721,1.0416329998424965,3,8
0,50,0,0.0,0.0,0.0005630000000005353,1.0416354046819762,3,8
0,80,0,0.0,0.0,0.0006669999999999732,1.0209124014063906,2,8
0,70,0,0.0,0.0,0.0005519999999998859,1.0209124009415096,2,8
0,60,0,0.0,0.0,0.0006849999999998246,1.0209123998310712,2,8
0,50,0,0.0,0.0,0.0005579999999998364,1.0209124021374902,2,8
0,80,0,0.0,0.0,0.0005749999999995481,2.00960707312071,3,8
0,70,0,0.0,0.0,0.0005059999999996734,1.0096068135882907,2,8
0,60,0,0.0,0.0,0.0010089999999998156,1.0095251770126745,2,8
0,50,0,0.0,0.0,0.000612000000000279,1.009488066411992,2,8
0,80,0,0.0,0.0,0.0009559999999995128,1.0153011582288443,2,8
0,70,0,0.0,0.0,0.000496000000000052,1.0153011562597083,2,8
0,60,0,0.0,0.0,0.0012780000000001124,1.0149931517238222,2,8
0,50,0,0.0,0.0,0.0008159999999994838,1.0149931540193486,2,8
0,80,0,0.0,0.0,0.0008699999999999264,1.011451428781029,2,8
0,70,0,0.0,0.0,0.0007999999999999119,1.0113534586328792,2,8
0,60,0,0.0,0.0,0.0006029999999999092,1.0113430175186215,2,8
0,50,0,0.0,0.0,0.000838999999999146,1.0113430171692914,2,8
0,80,0,0.0,0.0,0.0007799999999997809,1.0153733458591268,2,8
0,70,0,0.0,0.0,0.0009199999999998099,1.0153733459782137,2,8
0,60,0,0.0,0.0,0.0003339999999996124,1.015373346057611,2,8
0,50,0,0.0,0.0,0.00048500000000029075,1.0153733461090173,2,8
0,80,0,0.0,0.0,0.0012289999999994805,2.0150460965694625,4,8
0,70,0,0.0,0.0,0.0007820000000000604,2.0153008653515845,4,8
0,60,0,0.0,0.0,0.0005899999999998684,2.015299704469791,4,8
0,50,0,0.0,0.0,0.0005950000000005673,1.015128554874139,3,8
0,80,0,0.0,0.0,0.0007039999999998159,1.0091294669818334,2,8
0,70,0,0.0,0.0,0.0005939999999995393,1.009129509305875,2,8
0,60,0,0.0,0.0,0.0007190000000001362,1.0091023890706876,2,8
0,50,0,0.0,0.0,0.0005379999999997054,1.0090931002760486,2,8
0,80,0,0.0,0.0,0.0006470000000007303,1.0133466923069436,2,8
0,70,0,0.0,0.0,0.0006360000000000809,1.013346692716722,2,8
0,60,0,0.0,0.0,0.0006099999999999994,1.0133466930613397,2,8
0,50,0,0.0,0.0,0.0008219999999994343,1.0133466926307018,2,8
0,80,0,0.0,0.0,0.0005929999999993996,1.034273669129733,2,8
0,70,0,0.0,0.0,0.0005820000000005265,1.0342736588512889,2,8
0,60,0,0.0,0.0,0.0005639999999997869,1.0342736580370036,2,8
0,50,0,0.0,0.0,0.0007850000000004798,1.0342736675159463,2,8
0,80,0,0.0,0.0,0.0006950000000003342,1.0151952886490179,2,8
0,70,0,0.0,0.0,0.0008090000000002817,1.0151952882271547,2,8
0,60,0,0.0,0.0,0.0005740000000002965,1.0151952883486375,2,8
0,50,0,0.0,0.0,0.0006469999999998421,1.0151952874665113,2,8
0,80,0,0.0,0.0,0.0012860000000003424,1.0272896498417174,3,8
0,70,0,0.0,0.0,0.0007279999999996178,1.027227405908834,3,8
0,60,0,0.0,0.0,0.0005910000000000082,1.026910437540768,3,8
0,50,0,0.0,0.0,0.0006019999999997694,1.0271318448696645,3,8
0,80,0,0.0,0.0,0.0005959999999998189,1.0127011871728715,2,8
0,70,0,0.0,0.0,0.0005410000000001247,1.0127011873902576,2,8
0,60,0,0.0,0.0,0.0008049999999997226,1.0127011864561155,2,8
0,50,0,0.0,0.0,0.0006599999999998829,1.0127011867829259,2,8
0,80,0,0.0,0.0,0.0006669999999999732,2.0285312984569877,3,8
0,70,0,0.0,0.0,0.0006269999999997111,2.0286667844780286,3,8
0,60,0,0.0,0.0,0.0005449999999997956,1.0286318700394137,2,8
0,50,0,0.0,0.0,0.0006729999999999237,1.0286318599919286,2,8
0,80,0,0.0,0.0,0.0006940000000001945,1.0072211160870879,2,16
0,70,0,0.0,0.0,0.0006969999999997256,2.007067959843641,3,16
0,60,0,0.0,0.0,0.000732000000000177,2.007045486315628,3,16
0,50,0,0.0,0.0,0.0006060000000003285,2.0070562727591765,3,16
0,80,0,0.0,0.0,0.0007869999999998711,1.00901331952286,2,16
0,70,0,0.0,0.0,0.0006709999999996441,1.0089793609062738,2,16
0,60,0,0.0,0.0,0.0006420000000000314,1.0089793624330132,2,16
0,50,0,0.0,0.0,0.0008590000000001652,1.008914187492782,2,16
0,80,0,0.0,0.0,0.0007649999999994606,2.01058066491688,3,16
0,70,0,0.0,0.0,0.0008950000000007563,2.0106011553056797,3,16
0,60,0,0.0,0.0,0.0003799999999998249,2.010594625691436,3,16
0,50,0,0.0,0.0,0.0008369999999997546,2.0108750054583298,3,16
0,80,0,0.0,0.0,0.000644000000000311,1.0112882232690081,2,16
0,70,0,0.0,0.0,0.0006439999999994228,1.011176142502778,2,16
0,60,0,0.0,0.0,0.000748000000000637,1.011176143364972,2,16
0,50,0,0.0,0.0,0.0005940000000004275,1.0111441236471335,2,16
0,80,0,0.0,0.0,0.0007549999999998391,1.0052615058257448,2,16
0,70,0,0.0,0.0,0.0011489999999998446,1.0052615056394574,2,16
0,60,0,0.0,0.0,0.0008619999999996963,1.0052615054643295,2,16
