,Training,Noise,Training Error,Testing Error,Time Count,Objective Function,Standard Deviation,Features
0,80,0,0.0,0.0,0.0009190000000103282,0,0.01,6
0,80,0,0.0,0.0,0.0010939999999663996,0,0.01,6
0,80,0,0.0,0.0,0.0006609999999795946,0,0.01,6
0,80,0,0.0,0.0,0.0007310000000302352,0,0.01,6
0,80,0,0.0,0.0,0.0005980000000249674,0,0.01,6
0,80,0,0.0,0.0,0.0010680000000320433,0,0.01,6
0,80,0,0.0,0.0,0.0009269999999901302,0,0.01,6
0,80,0,0.0,0.0,0.0009519999999838547,0,0.01,6
0,80,0,0.0,0.0,0.0009739999999851534,0,0.01,6
0,80,0,0.0,0.0,0.0011809999999741194,0,0.01,6
0,80,0,0.0,0.0,0.0007560000000239597,0,0.01,6
0,80,0,0.0,0.0,0.000726000000042859,0,0.01,6
0,80,0,0.0,0.0,0.0007370000000150867,0,0.01,6
0,80,0,0.0,0.0,0.0005729999999743995,0,0.01,6
0,80,0,0.0,0.0,0.0009230000000002292,0,0.01,6
0,80,0,0.0,0.0,0.0011010000000055697,0,0.01,6
0,80,0,0.0,0.0,0.0006869999999707943,0,0.01,6
0,80,0,0.0,0.0,0.0011660000000119908,0,0.01,6
0,80,0,0.0,0.0,0.0006000000000199179,0,0.01,6
0,80,0,0.0,0.0,0.0005799999999567262,0,0.01,6
0,80,0,0.0,0.0,0.0008940000000166037,0,0.01,6
0,80,0,0.0,0.0,0.0006579999999871688,0,0.01,6
0,80,0,0.0,0.0,0.0008200000000329055,0,0.01,6
0,80,0,0.0,0.0,0.0009159999999610591,0,0.01,6
0,80,0,0.0,0.0,0.0006750000000010914,0,0.01,6
0,80,0,0.0,0.0,0.000670999999954347,0,0.01,6
0,80,0,0.0,0.0,0.0005959999999731735,0,0.01,6
0,80,0,0.0,0.0,0.00073000000003276,0,0.01,6
0,80,0,0.0,0.0,0.0009869999999523316,0,0.01,6
0,80,0,0.0,0.0,0.0007659999999987122,0,0.01,6
0,80,0,0.0,0.0,0.0010580000000004475,0,0.01,6
0,80,0,0.0,0.0,0.001007999999956155,0,0.01,6
0,80,0,0.0,0.0,0.0008359999999925094,0,0.01,6
0,80,0,0.0,0.0,0.0008409999999798856,0,0.01,6
0,80,0,0.0,0.0,0.0006869999999707943,0,0.01,6
0,80,0,0.0,0.0,0.0007289999999784413,0,0.01,6
0,80,0,0.0,0.0,0.0006470000000149412,0,0.01,6
0,80,0,0.0,0.0,0.0008199999999760621,0,0.01,6
0,80,0,0.0,0.0,0.0006870000000276377,0,0.01,6
0,80,0,0.0,0.0,0.0007610000000113359,0,0.01,6
0,80,0,0.0,0.0,0.00101399999999785,0,0.01,6
0,80,0,0.0,0.0,0.0011809999999741194,0,0.01,6
0,80,0,0.0,0.0,0.0009019999999964057,0,0.01,6
0,80,0,0.0,0.0,0.0008090000000038344,0,0.01,6
0,80,0,0.0,0.0,0.0008159999999861611,0,0.01,6
0,80,0,0.0,0.0,0.0012270000000285108,0,0.01,6
0,80,0,0.0,0.0,0.0009029999999938809,0,0.01,6
0,80,0,0.0,0.0,0.0005770000000211439,0,0.01,6
0,80,0,0.0,0.0,0.0017450000000280852,0,0.01,6
0,80,0,0.0,0.0,0.0007179999999493702,0,0.01,6
0,80,0,0.0,0.0,0.0006559999999922184,0,0.01,6
0,80,0,0.0,0.0,0.0007170000000087384,0,0.01,6
0,80,0,0.0,0.0,0.0009029999999938809,0,0.01,6
0,80,0,0.0,0.0,0.0011279999999942447,0,0.01,6
0,80,0,0.0,0.0,0.0011079999999878964,0,0.01,6
0,80,0,0.0,0.0,0.0011910000000057153,0,0.01,6
0,80,0,0.0,0.0,0.0007689999999911379,0,0.01,6
0,80,0,0.0,0.0,0.0005939999999782231,0,0.01,6
0,80,0,0.0,0.0,0.0006559999999922184,0,0.01,6
0,80,0,0.0,0.0,0.0009969999999839274,0,0.01,6
0,80,0,0.0,0.0,0.0008889999999723841,0,0.01,6
0,80,0,0.0,0.0,0.001259000000004562,0,0.01,6
0,80,0,0.0,0.0,0.0007039999999847169,0,0.01,6
0,80,0,0.0,0.0,0.0012760000000184846,0,0.01,6
0,80,0,0.0,0.0,0.0008740000000102555,0,0.01,6
0,80,0,0.0,0.0,0.0009760000000369473,0,0.01,7
0,80,0,0.0,0.0,0.0007669999999961874,0,0.01,7
0,80,0,0.0,0.0,0.0017970000000104847,0,0.01,7
0,80,0,0.0,0.0,0.0008449999999697866,0,0.01,7
0,80,0,0.0,0.0,0.0012800000000083855,0,0.01,7
0,80,0,0.0,0.0,0.0007850000000075852,0,0.01,7
0,80,0,0.0,0.0,0.0010659999999802494,0,0.01,7
0,80,0,0.0,0.0,0.0006230000000186919,0,0.01,7
0,80,0,0.0,0.0,0.0013370000000350046,0,0.01,7
0,80,0,0.0,0.0,0.0005949999999756983,0,0.01,7
0,80,0,0.0,0.0,0.0007840000000101099,0,0.01,7
0,80,0,0.0,0.0,0.000822000000027856,0,0.01,7
0,80,0,0.0,0.0,0.0006390000000351392,0,0.01,7
0,80,0,0.0,0.0,0.0006630000000313885,0,0.01,7
0,80,0,0.0,0.0,0.0011650000000145155,0,0.01,7
0,80,0,0.0,0.0,0.0011010000000055697,0,0.01,7
0,80,0,0.0,0.0,0.0009259999999926549,0,0.01,7
0,80,0,0.0,0.0,0.0007330000000251857,0,0.01,7
0,80,0,0.0,0.0,0.0007519999999772153,0,0.01,7
0,80,0,0.0,0.0,0.0012739999999666907,0,0.01,7
0,80,0,0.0,0.0,0.0006030000000123437,0,0.01,7
0,80,0,0.0,0.0,0.0013079999999945358,0,0.01,7
0,80,0,0.0,0.0,0.0013339999999857355,0,0.01,7
0,80,0,0.0,0.0,0.0010510000000181208,0,0.01,7
0,80,0,0.0,0.0,0.0010800000000017462,0,0.01,7
0,80,0,0.0,0.0,0.0010270000000218715,0,0.01,7
0,80,0,0.0,0.0,0.0007360000000176115,0,0.01,7
0,80,0,0.0,0.0,0.00073000000003276,0,0.01,7
0,80,0,0.0,0.0,0.0008740000000102555,0,0.01,7
0,80,0,0.0,0.0,0.0007009999999922911,0,0.01,7
0,80,0,0.0,0.0,0.0011290000000485634,0,0.01,7
0,80,0,0.0,0.0,0.001002000000028147,0,0.01,7
0,80,0,0.0,0.0,0.0009739999999851534,0,0.01,7
0,80,0,0.0,0.0,0.0006740000000036162,0,0.01,7
0,80,0,0.0,0.0,0.0012269999999716674,0,0.01,7
0,80,0,0.0,0.0,0.0015300000000024738,0,0.01,7
0,80,0,0.0,0.0,0.0008249999999634383,0,0.01,7
0,80,0,0.0,0.0,0.0008840000000418513,0,0.01,7
0,80,0,0.0,0.0,0.0023830000000089058,0,0.01,7
0,80,0,0.0,0.0,0.0009039999999913562,0,0.01,7
0,80,0,0.0,0.0,0.0011549999999829197,0,0.01,7
0,80,0,0.0,0.0,0.0009599999999636566,0,0.01,7
0,80,0,0.0,0.0,0.001155999999980395,0,0.01,7
0,80,0,0.0,0.0,0.0008750000000077307,0,0.01,7
0,80,0,0.0,0.0,0.0007449999999948886,0,0.01,7
0,80,0,0.0,0.0,0.0011759999999867432,0,0.01,7
0,80,0,0.0,0.0,0.000596000000030017,0,0.01,7
0,80,0,0.0,0.0,0.0006789999999909924,0,0.01,7
0,80,0,0.0,0.0,0.0009850000000142245,0,0.01,7
0,80,0,0.0,0.0,0.0006030000000123437,0,0.01,7
0,80,0,0.0,0.0,0.0010699999999701504,0,0.01,7
0,80,0,0.0,0.0,0.0008710000000178297,0,0.01,7
0,80,0,0.0,0.0,0.0007549999999696411,0,0.01,7
0,80,0,0.0,0.0,0.0007439999999974134,0,0.01,7
0,80,0,0.0,0.0,0.0007810000000176842,0,0.01,7
0,80,0,0.0,0.0,0.0007669999999961874,0,0.01,7
0,80,0,0.0,0.0,0.0012150000000019645,0,0.01,7
0,80,0,0.0,0.0,0.0012419999999906395,0,0.01,7
0,80,0,0.0,0.0,0.0008789999999976317,0,0.01,7
0,80,0,0.0,0.0,0.0009210000000052787,0,0.01,7
0,80,0,0.0,0.0,0.000945000000001528,0,0.01,7
0,80,0,0.0,0.0,0.0008199999999760621,0,0.01,7
0,80,0,0.0,0.0,0.0009459999999990032,0,0.01,7
0,80,0,0.0,0.0,0.0005639999999971224,0,0.01,7
0,80,0,0.0,0.0,0.0009959999999864522,0,0.01,7
0,80,0,0.0,0.0,0.0009130000000254768,0,0.01,7
0,80,0,0.0,0.0,0.0014249999999833562,0,0.01,7
0,80,0,0.0,0.0,0.001289999999983138,0,0.01,7
0,80,0,0.0,0.0,0.0008829999999875326,0,0.01,7
0,80,0,0.0,0.0,0.001017999999987751,0,0.01,7
0,80,0,0.0,0.0,0.0012299999999640931,0,0.01,7
0,80,0,0.0,0.0,0.0007400000000075124,0,0.01,7
0,80,0,0.0,0.0,0.0010680000000320433,0,0.01,7
0,80,0,0.0,0.0,0.0007229999999935899,0,0.01,7
0,80,0,0.0,0.0,0.0012370000000032633,0,0.01,7
0,80,0,0.0,0.0,0.0008470000000215805,0,0.01,7
0,80,0,0.0,0.0,0.0008440000000291548,0,0.01,7
0,80,0,0.0,0.0,0.000918000000012853,0,0.01,7
0,80,0,0.0,0.0,0.0009089999999787324,0,0.01,7
0,80,0,0.0,0.0,0.0016150000000152431,0,0.01,7
0,80,0,0.0,0.0,0.0011499999999955435,0,0.01,7
0,80,0,0.0,0.0,0.0007600000000138607,0,0.01,7
0,80,0,0.0,0.0,0.0007159999999544198,0,0.01,7
0,80,0,0.0,0.0,0.000753000000031534,0,0.01,7
0,80,0,0.0,0.0,0.001216999999996915,0,0.01,7
0,80,0,0.0,0.0,0.0016969999999787433,0,0.01,7
0,80,0,0.0,0.0,0.0011299999999891952,0,0.01,7
0,80,0,0.0,0.0,0.0007400000000075124,0,0.01,7
0,80,0,0.0,0.0,0.0009039999999913562,0,0.01,7
0,80,0,0.0,0.0,0.0006050000000072941,0,0.01,7
0,80,0,0.0,0.0,0.0010169999999902757,0,0.01,7
0,80,0,0.0,0.0,0.0007590000000163855,0,0.01,7
0,80,0,0.0,0.0,0.0009990000000357213,0,0.01,7
0,80,0,0.0,0.0,0.0008710000000178297,0,0.01,7
0,80,0,0.0,0.0,0.0012619999999969878,0,0.01,7
0,80,0,0.0,0.0,0.0006550000000515865,0,0.01,7
0,80,0,0.0,0.0,0.0014610000000061518,0,0.01,7
0,80,0,0.0,0.0,0.0012139999999476458,0,0.01,7
0,80,0,0.0,0.0,0.0008669999999710853,0,0.01,7
0,80,0,0.0,0.0,0.0010470000000282198,0,0.01,7
0,80,0,0.0,0.0,0.0007410000000049877,0,0.01,8
0,80,0,0.0,0.0,0.0009960000000432956,0,0.01,8
0,80,0,0.0,0.0,0.0009590000000230248,0,0.01,8
0,80,0,0.0,0.0,0.0010580000000004475,0,0.01,8
0,80,0,0.0,0.0,0.0006649999999694955,0,0.01,8
0,80,0,0.0,0.0,0.0014679999999884785,0,0.01,8
0,80,0,0.0,0.0,0.0007909999999924366,0,0.01,8
0,80,0,0.0,0.0,0.00080499999995709,0,0.01,8
0,80,0,0.0,0.0,0.0008190000000354303,0,0.01,8
0,80,0,0.0,0.0,0.001902999999970234,0,0.01,8
0,80,0,0.0,0.0,0.001439000000004853,0,0.01,8
0,80,0,0.0,0.0,0.001205999999967844,0,0.01,8
0,80,0,0.0,0.0,0.000994000000048345,0,0.01,8
0,80,0,0.0,0.0,0.0011259999999992942,0,0.01,8
0,80,0,0.0,0.0,0.0008809999999925822,0,0.01,8
0,80,0,0.0,0.0,0.0009089999999787324,0,0.01,8
0,80,0,0.0,0.0,0.0017220000000293112,0,0.01,8
0,80,0,0.0,0.0,0.0006970000000023902,0,0.01,8
0,80,0,0.0,0.0,0.0011489999999980682,0,0.01,8
0,80,0,0.0,0.0,0.0007919999999899119,0,0.01,8
0,80,0,0.0,0.0,0.0012029999999754182,0,0.01,8
0,80,0,0.0,0.0,0.001109000000042215,0,0.01,8
0,80,0,0.0,0.0,0.0008960000000115542,0,0.01,8
0,80,0,0.0,0.0,0.0007060000000365108,0,0.01,8
0,80,0,0.0,0.0,0.001262999999994463,0,0.01,8
0,80,0,0.0,0.0,0.0007790000000227337,0,0.01,8
0,80,0,0.0,0.0,0.0008259999999609136,0,0.01,8
0,80,0,0.0,0.0,0.0007610000000113359,0,0.01,8
0,80,0,0.0,0.0,0.0008250000000202817,0,0.01,8
0,80,0,0.0,0.0,0.0011230000000068685,0,0.01,8
0,80,0,0.0,0.0,0.0008150000000455293,0,0.01,8
0,80,0,0.0,0.0,0.0009029999999938809,0,0.01,8
0,80,0,0.0,0.0,0.0006339999999909196,0,0.01,8
0,80,0,0.0,0.0,0.001048000000025695,0,0.01,8
0,80,0,0.0,0.0,0.0007909999999924366,0,0.01,8
0,80,0,0.0,0.0,0.0010930000000257678,0,0.01,8
0,80,0,0.0,0.0,0.0008540000000039072,0,0.01,8
0,80,0,0.0,0.0,0.0017509999999560932,0,0.01,8
0,80,0,0.0,0.0,0.000665000000026339,0,0.01,8
0,80,0,0.0,0.0,0.0009999999999763531,0,0.01,8
0,80,0,0.0,0.0,0.001148000000000593,0,0.01,8
0,80,0,0.0,0.0,0.0008470000000215805,0,0.01,8
0,80,0,0.0,0.0,0.0015519999999469292,0,0.01,8
0,80,0,0.0,0.0,0.0009159999999610591,0,0.01,8
0,80,0,0.0,0.0,0.0008349999999950342,0,0.01,8
0,80,0,0.0,0.0,0.0007840000000101099,0,0.01,8
0,80,0,0.0,0.0,0.0011309999999866704,0,0.01,8
0,80,0,0.0,0.0,0.0009969999999839274,0,0.01,8
0,80,0,0.0,0.0,0.000758999999959542,0,0.01,8
0,80,0,0.0,0.0,0.0011420000000157415,0,0.01,8
0,80,0,0.0,0.0,0.0007889999999974862,0,0.01,8
0,80,0,0.0,0.0,0.0007370000000150867,0,0.01,8
0,80,0,0.0,0.0,0.0007750000000328328,0,0.01,8
0,80,0,0.0,0.0,0.0010559999999486536,0,0.01,8
0,80,0,0.0,0.0,0.001182000000028438,0,0.01,8
0,80,0,0.0,0.0,0.001370000000008531,0,0.01,8
0,80,0,0.0,0.0,0.0008699999999635111,0,0.01,8
0,80,0,0.0,0.0,0.000753000000031534,0,0.01,8
0,80,0,0.0,0.0,0.0007669999999961874,0,0.01,8
0,80,0,0.0,0.0,0.0013680000000135806,0,0.01,8
0,80,0,0.0,0.0,0.0013909999999555112,0,0.01,8
0,80,0,0.0,0.0,0.000876000000005206,0,0.01,8
0,80,0,0.0,0.0,0.000922000000002754,0,0.01,8
0,80,0,0.0,0.0,0.0017770000000041364,0,0.01,8
0,80,0,0.0,0.0,0.0008330000000000837,0,0.01,8
0,80,0,0.0,0.0,0.0007770000000277832,0,0.01,8
0,80,0,0.0,0.0,0.0008269999999583888,0,0.01,8
0,80,0,0.0,0.0,0.0006889999999657448,0,0.01,8
0,80,0,0.0,0.0,0.0008190000000354303,0,0.01,8
0,80,0,0.0,0.0,0.0007039999999847169,0,0.01,8
0,80,0,0.0,0.0,0.00101399999999785,0,0.01,8
0,80,0,0.0,0.0,0.0009529999999813299,0,0.01,8
0,80,0,0.0,0.0,0.0007269999999834909,0,0.01,8
0,80,0,0.0,0.0,0.0007960000000366563,0,0.01,8
0,80,0,0.0,0.0,0.0008339999999975589,0,0.01,8
0,80,0,0.0,0.0,0.0007029999999872416,0,0.01,8
0,80,0,0.0,0.0,0.0007099999999695683,0,0.01,8
0,80,0,0.0,0.0,0.0007290000000352848,0,0.01,8
0,80,0,0.0,0.0,0.0009299999999825559,0,0.01,8
0,80,0,0.0,0.0,0.0008620000000405525,0,0.01,8
0,80,0,0.0,0.0,0.0010130000000003747,0,0.01,8
0,80,0,0.0,0.0,0.0010389999999915744,0,0.01,8
0,80,0,0.0,0.0,0.0009289999999850806,0,0.01,8
0,80,0,0.0,0.0,0.0010359999999991487,0,0.01,8
0,80,0,0.0,0.0,0.0008890000000292275,0,0.01,8
0,80,0,0.0,0.0,0.001109999999982847,0,0.01,8
0,80,0,0.0,0.0,0.0008869999999774336,0,0.01,8
0,80,0,0.0,0.0,0.0011230000000068685,0,0.01,8
0,80,0,0.0,0.0,0.0008280000000127075,0,0.01,8
0,80,0,0.0,0.0,0.0008119999999962602,0,0.01,8
0,80,0,0.0,0.0,0.0008040000000164582,0,0.01,8
0,80,0,0.0,0.0,0.0008869999999774336,0,0.01,8
0,80,0,0.0,0.0,0.0018039999999928114,0,0.01,8
0,80,0,0.0,0.0,0.001059999999995398,0,0.01,8
0,80,0,0.0,0.0,0.0008789999999976317,0,0.01,8
0,80,0,0.0,0.0,0.0007749999999759893,0,0.01,8
0,80,0,0.0,0.0,0.0011810000000309628,0,0.01,8
0,80,0,0.0,0.0,0.0007219999999961146,0,0.01,8
0,80,0,0.0,0.0,0.0009210000000052787,0,0.01,8
0,80,0,0.0,0.0,0.0008970000000090295,0,0.01,8
0,80,0,0.0,0.0,0.0014459999999871798,0,0.01,9
0,80,0,0.0,0.0,0.0011870000000158143,0,0.01,9
0,80,0,0.0,0.0,0.001094000000023243,0,0.01,9
0,80,0,0.0,0.0,0.0009000000000014552,0,0.01,9
0,80,0,0.0,0.0,0.0013479999999503889,0,0.01,9
0,80,0,0.0,0.0,0.0012960000000248328,0,0.01,9
0,80,0,0.0,0.0,0.0015240000000176224,0,0.01,9
0,80,0,0.0,0.0,0.0010659999999802494,0,0.01,9
0,80,0,0.0,0.0,0.001316999999971813,0,0.01,9
0,80,0,0.0,0.0,0.0013799999999832835,0,0.01,9
0,80,0,0.0,0.0,0.0013219999999591892,0,0.01,9
0,80,0,0.0,0.0,0.0009069999999837819,0,0.01,9
0,80,0,0.0,0.0,0.000876000000005206,0,0.01,9
0,80,0,0.0,0.0,0.0011049999999954707,0,0.01,9
0,80,0,0.0,0.0,0.0017560000000003129,0,0.01,9
0,80,0,0.0,0.0,0.0008949999999572356,0,0.01,9
0,80,0,0.0,0.0,0.0008219999999710126,0,0.01,9
0,80,0,0.0,0.0,0.0008190000000354303,0,0.01,9
0,80,0,0.0,0.0,0.0009939999999915017,0,0.01,9
0,80,0,0.0,0.0,0.0008839999999850079,0,0.01,9
0,80,0,0.0,0.0,0.0015930000000139444,0,0.01,9
0,80,0,0.0,0.0,0.0013550000000464024,0,0.01,9
0,80,0,0.0,0.0,0.0009999999999763531,0,0.01,9
0,80,0,0.0,0.0,0.0017139999999926658,0,0.01,9
0,80,0,0.0,0.0,0.002073999999993248,0,0.01,9
0,80,0,0.0,0.0,0.0010259999999675529,0,0.01,9
0,80,0,0.0,0.0,0.0008550000000013824,0,0.01,9
0,80,0,0.0,0.0,0.0007820000000151595,0,0.01,9
0,80,0,0.0,0.0,0.001105999999992946,0,0.01,9
0,80,0,0.0,0.0,0.0007219999999961146,0,0.01,9
0,80,0,0.0,0.0,0.0012720000000285836,0,0.01,9
0,80,0,0.0,0.0,0.0012869999999907122,0,0.01,9
0,80,0,0.0,0.0,0.0008669999999710853,0,0.01,9
0,80,0,0.0,0.0,0.0017389999999863903,0,0.01,9
0,80,0,0.0,0.0,0.001036999999996624,0,0.01,9
0,80,0,0.0,0.0,0.0007840000000101099,0,0.01,9
0,80,0,0.0,0.0,0.001082999999994172,0,0.01,9
0,80,0,0.0,0.0,0.0009249999999951797,0,0.01,9
0,80,0,0.0,0.0,0.0009009999999989304,0,0.01,9
0,80,0,0.0,0.0,0.0009720000000470463,0,0.01,9
0,80,0,0.0,0.0,0.0011319999999841457,0,0.01,9
0,80,0,0.0,0.0,0.0009520000000406981,0,0.01,9
0,80,0,0.0,0.0,0.0012959999999679894,0,0.01,9
0,80,0,0.0,0.0,0.0007959999999798129,0,0.01,9
0,80,0,0.0,0.0,0.0007939999999848624,0,0.01,9
0,80,0,0.0,0.0,0.0009129999999686333,0,0.01,9
0,80,0,0.0,0.0,0.0008609999999862339,0,0.01,9
0,80,0,0.0,0.0,0.000726000000042859,0,0.01,9
0,80,0,0.0,0.0,0.0013490000000047075,0,0.01,9
0,80,0,0.0,0.0,0.000918000000012853,0,0.01,9
0,80,0,0.0,0.0,0.0012340000000108375,0,0.01,9
0,80,0,0.0,0.0,0.0014530000000263499,0,0.01,9
0,80,0,0.0,0.0,0.0008919999999648098,0,0.01,9
0,80,0,0.0,0.0,0.0008139999999912106,0,0.01,9
0,80,0,0.0,0.0,0.0007700000000454565,0,0.01,9
0,80,0,0.0,0.0,0.0015889999999672,0,0.01,9
0,80,0,0.0,0.0,0.0007319999999708671,0,0.01,9
0,80,0,0.0,0.0,0.001174999999989268,0,0.01,9
0,80,0,0.0,0.0,0.0006910000000175387,0,0.01,9
0,80,0,0.0,0.0,0.0009689999999977772,0,0.01,9
0,80,0,0.0,0.0,0.0007470000000466825,0,0.01,9
0,80,0,0.0,0.0,0.0011390000000233158,0,0.01,9
0,80,0,0.0,0.0,0.0022400000000288856,0,0.01,9
0,80,0,0.0,0.0,0.001197999999988042,0,0.01,9
0,80,0,0.0,0.0,0.0017909999999687898,0,0.01,9
0,80,0,0.0,0.0,0.001010000000007949,0,0.01,9
0,80,0,0.0,0.0,0.0011140000000295913,0,0.01,9
0,80,0,0.0,0.0,0.0006999999999948159,0,0.01,9
0,80,0,0.0,0.0,0.0007599999999570173,0,0.01,9
0,80,0,0.0,0.0,0.0008889999999723841,0,0.01,9
0,80,0,0.0,0.0,0.0007190000000036889,0,0.01,9
0,80,0,0.0,0.0,0.0012889999999856627,0,0.01,9
0,80,0,0.0,0.0,0.0011000000000080945,0,0.01,9
0,80,0,0.0,0.0,0.0013009999999553656,0,0.01,9
0,80,0,0.0,0.0,0.0007319999999708671,0,0.01,9
0,80,0,0.0,0.0,0.0008579999999938082,0,0.01,9
0,80,0,0.0,0.0,0.0009650000000078762,0,0.01,9
0,80,0,0.0,0.0,0.0009239999999977044,0,0.01,9
0,80,0,0.0,0.0,0.0008080000000063592,0,0.01,9
0,80,0,0.0,0.0,0.0009400000000141517,0,0.01,9
0,80,0,0.0,0.0,0.002679000000000542,0,0.01,9
0,80,0,0.0,0.0,0.0012120000000095388,0,0.01,9
0,80,0,0.0,0.0,0.0011470000000031177,0,0.01,9
0,80,0,0.0,0.0,0.0007410000000049877,0,0.01,9
0,80,0,0.0,0.0,0.0007420000000024629,0,0.01,9
0,80,0,0.0,0.0,0.0013850000000275031,0,0.01,9
0,80,0,0.0,0.0,0.0011659999999551474,0,0.01,9
0,80,0,0.0,0.0,0.0012210000000436594,0,0.01,9
0,80,0,0.0,0.0,0.0007469999999898391,0,0.01,9
0,80,0,0.0,0.0,0.0008240000000228065,0,0.01,9
0,80,0,0.0,0.0,0.001144000000010692,0,0.01,9
0,80,0,0.0,0.0,0.0008889999999723841,0,0.01,9
0,80,0,0.0,0.0,0.0006989999999973406,0,0.01,9
0,80,0,0.0,0.0,0.001079000000004271,0,0.01,9
0,80,0,0.0,0.0,0.0013079999999945358,0,0.01,9
0,80,0,0.0,0.0,0.0009630000000129257,0,0.01,9
0,80,0,0.0,0.0,0.0013490000000047075,0,0.01,9
0,80,0,0.0,0.0,0.0008320000000026084,0,0.01,9
0,80,0,0.0,0.0,0.0011819999999715947,0,0.01,9
0,80,0,0.0,0.0,0.0007390000000100372,0,0.01,9
0,80,0,0.0,0.0,0.001366999999959262,0,0.01,10
0,80,0,0.0,0.0,0.0008879999999749089,0,0.01,10
0,80,0,0.0,0.0,0.0010960000000181935,0,0.01,10
0,80,0,0.0,0.0,0.0014459999999871798,0,0.01,10
0,80,0,0.0,0.0,0.0010199999999827014,0,0.01,10
0,80,0,0.0,0.0,0.0009249999999951797,0,0.01,10
0,80,0,0.0,0.0,0.0008190000000354303,0,0.01,10
0,80,0,0.0,0.0,0.0009500000000457476,0,0.01,10
0,80,0,0.0,0.0,0.0010650000000396176,0,0.01,10
0,80,0,0.0,0.0,0.0012920000000349319,0,0.01,10
0,80,0,0.0,0.0,0.001454999999964457,0,0.01,10
0,80,0,0.0,0.0,0.0011739999999917927,0,0.01,10
0,80,0,0.0,0.0,0.0016249999999899956,0,0.01,10
0,80,0,0.0,0.0,0.0008799999999951069,0,0.01,10
0,80,0,0.0,0.0,0.0010350000000016735,0,0.01,10
0,80,0,0.0,0.0,0.0008930000000191285,0,0.01,10
0,80,0,0.0,0.0,0.0010499999999638021,0,0.01,10
0,80,0,0.0,0.0,0.0009409999999547836,0,0.01,10
0,80,0,0.0,0.0,0.0015450000000214459,0,0.01,10
0,80,0,0.0,0.0,0.0014530000000263499,0,0.01,10
0,80,0,0.0,0.0,0.0008280000000127075,0,0.01,10
0,80,0,0.0,0.0,0.0009590000000230248,0,0.01,10
0,80,0,0.0,0.0,0.0008230000000253312,0,0.01,10
0,80,0,0.0,0.0,0.0008579999999938082,0,0.01,10
0,80,0,0.0,0.0,0.0014460000000440232,0,0.01,10
0,80,0,0.0,0.0,0.0011890000000107648,0,0.01,10
0,80,0,0.0,0.0,0.0014360000000124273,0,0.01,10
0,80,0,0.0,0.0,0.0015650000000277942,0,0.01,10
0,80,0,0.0,0.0,0.00125100000002476,0,0.01,10
0,80,0,0.0,0.0,0.0013559999999870342,0,0.01,10
0,80,0,0.0,0.0,0.0009019999999964057,0,0.01,10
0,80,0,0.0,0.0,0.0009000000000014552,0,0.01,10
0,80,0,0.0,0.0,0.0008050000000139335,0,0.01,10
0,80,0,0.0,0.0,0.0011690000000044165,0,0.01,10
0,80,0,0.0,0.0,0.001702000000022963,0,0.01,10
0,80,0,0.0,0.0,0.001148000000000593,0,0.01,10
0,80,0,0.0,0.0,0.001025000000026921,0,0.01,10
0,80,0,0.0,0.0,0.0008599999999887586,0,0.01,10
0,80,0,0.0,0.0,0.0008119999999962602,0,0.01,10
0,80,0,0.0,0.0,0.0018200000000092587,0,0.01,10
0,80,0,0.0,0.0,0.0009780000000318978,0,0.01,10
0,80,0,0.0,0.0,0.0009259999999926549,0,0.01,10
0,80,0,0.0,0.0,0.0014780000000200744,0,0.01,10
0,80,0,0.0,0.0,0.0010700000000269938,0,0.01,10
0,80,0,0.0,0.0,0.0009390000000166765,0,0.01,10
0,80,0,0.0,0.0,0.0015930000000139444,0,0.01,10
0,80,0,0.0,0.0,0.0011009999999487263,0,0.01,10
0,80,0,0.0,0.0,0.0012770000000159598,0,0.01,10
0,80,0,0.0,0.0,0.0019350000000031287,0,0.01,10
0,80,0,0.0,0.0,0.0016050000000404907,0,0.01,10
0,80,0,0.0,0.0,0.0011169999999651736,0,0.01,10
0,80,0,0.0,0.0,0.000994999999988977,0,0.01,10
0,80,0,0.0,0.0,0.0007749999999759893,0,0.01,10
0,80,0,0.0,0.0,0.0009069999999837819,0,0.01,10
0,80,0,0.0,0.0,0.0014449999999897045,0,0.01,10
0,80,0,0.0,0.0,0.001561999999978525,0,0.01,10
0,80,0,0.0,0.0,0.0010010000000306718,0,0.01,10
0,80,0,0.0,0.0,0.0011230000000068685,0,0.01,10
0,80,0,0.0,0.0,0.0014980000000264226,0,0.01,10
0,80,0,0.0,0.0,0.001122999999950025,0,0.01,10
0,80,0,0.0,0.0,0.0008409999999798856,0,0.01,10
0,80,0,0.0,0.0,0.0009810000000243235,0,0.01,10
0,80,0,0.0,0.0,0.0012520000000222353,0,0.01,10
0,80,0,0.0,0.0,0.0013580000000388281,0,0.01,10
0,80,0,0.0,0.0,0.0010429999999814754,0,0.01,10
0,80,0,0.0,0.0,0.0008550000000013824,0,0.01,10
0,80,0,0.0,0.0,0.0008430000000316795,0,0.01,10
0,80,0,0.0,0.0,0.000937000000021726,0,0.01,10
0,80,0,0.0,0.0,0.0010340000000041982,0,0.01,10
0,80,0,0.0,0.0,0.0018689999999992324,0,0.01,10
0,80,0,0.0,0.0,0.0011240000000043437,0,0.01,10
0,80,0,0.0,0.0,0.0010760000000118453,0,0.01,10
0,80,0,0.0,0.0,0.0011159999999676984,0,0.01,10
