,Training,Noise,Training Error,Testing Error,Time Count,Objective Function,Number of SV,Features
0,60,0,0.0,0.0,0.0006470000000717846,1.0892147927614033,2,2
0,50,0,0.0,0.0,0.0006169999999201536,1.089214792757439,2,2
0,80,0,0.0,0.0,0.0005869999999958964,1.127802956830076,2,2
0,70,0,0.0,0.0,0.0006300000000010186,1.1278490685983822,2,2
0,60,0,0.0,0.0,0.0006730000000061409,1.12781230442002,2,2
0,50,0,0.0,0.0,0.0005459999999857246,1.1277573344031895,2,2
0,80,0,0.0,0.0,0.0006590000000414875,1.0488095638170223,2,2
0,70,0,0.0,0.0,0.0005149999999503052,1.0488095638157806,2,2
0,60,0,0.0,0.0,0.0005869999999958964,1.0487671252870807,2,2
0,50,0,0.0,0.0,0.0005260000000362197,1.0487559391185708,2,2
0,80,0,0.0,0.0,0.0007820000000720029,1.2030897657286923,2,2
0,70,0,0.0,0.0,0.0005380000000059226,1.2030812886937678,2,2
0,60,0,0.0,0.0,0.0007339999999658176,1.2030812884546958,2,2
0,50,0,0.0,0.0,0.0005869999999958964,1.2030175264125769,2,2
0,80,0,0.0,0.0,0.0005479999999806751,1.0382280027805493,2,2
0,70,0,0.0,0.0,0.0005649999999377542,1.0382292352429807,2,2
0,60,0,0.0,0.0,0.0005320000000210712,1.0382313237413172,2,2
0,50,0,0.0,0.0,0.0008169999999836364,1.0382203579031886,2,2
0,80,0,0.0,0.0,0.0005569999999579522,1.106943950196617,2,2
0,70,0,0.0,0.0,0.0005129999999553547,1.1068483722632714,2,2
0,60,0,0.0,0.0,0.0007369999999582433,1.1069427124994977,2,2
0,50,0,0.0,0.0,0.0006270000000085929,1.1069427124958289,2,2
0,80,0,0.0,0.0,0.0007269999999834909,1.039797466832949,2,2
0,70,0,0.0,0.0,0.0007309999999733918,1.0397974668359211,2,2
0,60,0,0.0,0.0,0.0006989999999404972,1.0397596909803568,2,2
0,50,0,0.0,0.0,0.0007140000000163127,1.0397975520013485,2,2
0,80,0,0.0,0.0,0.0011510000000498621,1.0865671626347915,2,2
0,70,0,0.0,0.0,0.0010039999999662541,1.0864860325367751,2,2
0,60,0,0.0,0.0,0.0008420000000342043,1.086536510966377,2,2
0,50,0,0.0,0.0,0.0008879999999180654,1.0865671626042859,2,2
0,80,0,0.0,0.0,0.0007640000000037617,1.0395148275913744,2,2
0,70,0,0.0,0.0,0.0008179999999811116,1.03950298713427,2,2
0,60,0,0.0,0.0,0.0005240000000412692,1.039499109867804,2,2
0,50,0,0.0,0.0,0.0007169999998950516,1.0395273168306134,2,2
0,80,0,0.0,0.0,0.000711000000023887,1.0703220704442764,2,2
0,70,0,0.0,0.0,0.0006060000000616128,1.0703223924708096,2,2
0,60,0,0.0,0.0,0.0005840000000034706,1.0703519094347786,2,2
0,50,0,0.0,0.0,0.0006010000000742366,1.0703427452476866,2,2
0,80,0,0.0,0.0,0.0006640000000288637,1.2032216172122743,2,2
0,70,0,0.0,0.0,0.0005980000000818109,1.2032219361446856,2,2
0,60,0,0.0,0.0,0.000605999999947926,1.202980307468616,2,2
0,50,0,0.0,0.0,0.0005560000000741638,1.2031591039334435,2,2
0,80,0,0.0,0.0,0.0006169999999201536,1.051091856711242,2,2
0,70,0,0.0,0.0,0.0006349999999883948,1.0510836877209953,2,2
0,60,0,0.0,0.0,0.0006260000000111177,1.0510974790411365,2,2
0,50,0,0.0,0.0,0.000653000000056636,1.0511124864926324,2,2
0,80,0,0.0,0.0,0.0006879999999682695,1.0234404446214938,2,2
0,70,0,0.0,0.0,0.0006409999999732463,1.023435435137867,2,2
0,60,0,0.0,0.0,0.0005850000000009459,1.0234377182445331,2,2
0,50,0,0.0,0.0,0.0005510000000867876,1.023441530453892,2,2
0,80,0,0.0,0.0,0.0007380000000694054,1.119189657292152,2,4
0,70,0,0.0,0.0,0.0006160000000363652,1.1193072646065485,2,4
0,60,0,0.0,0.0,0.0005859999999984211,1.1193072644121453,2,4
0,50,0,0.0,0.0,0.0008619999999837091,1.1193072643544772,2,4
0,80,0,0.0,0.0,0.0005349999998998101,1.039724955850333,2,4
0,70,0,0.0,0.0,0.0006319999999959691,1.0397191693335044,2,4
0,60,0,0.0,0.0,0.0005409999999983484,1.039707775152461,2,4
0,50,0,0.0,0.0,0.0005159999999477805,1.0397163733347514,2,4
0,80,0,0.0,0.0,0.00048800000001847366,1.081483001752355,2,4
0,70,0,0.0,0.0,0.0004969999999957508,1.0815327250131896,2,4
0,60,0,0.0,0.0,0.00047800000004372123,1.0815327250231248,2,4
0,50,0,0.0,0.0,0.0004460000000108266,1.0815327250362996,2,4
0,80,0,0.0,0.0,0.0005419999999958236,1.073691978253559,2,4
0,70,0,0.0,0.0,0.0005649999999377542,1.0736529354473412,2,4
0,60,0,0.0,0.0,0.000515000000063992,1.0736914316926223,2,4
0,50,0,0.0,0.0,0.0005680000000438667,1.0736703224961202,2,4
0,80,0,0.0,0.0,0.0005410000001120352,1.0292556544690148,2,4
0,70,0,0.0,0.0,0.0007420000000593063,1.0292426493482505,2,4
0,60,0,0.0,0.0,0.0005740000000287182,1.0292389208041854,2,4
0,50,0,0.0,0.0,0.0004430000000184009,1.0292450759097238,2,4
0,80,0,0.0,0.0,0.0006600000000389628,1.0327677802374207,2,4
0,70,0,0.0,0.0,0.000661000000036438,1.0327487523842784,2,4
0,60,0,0.0,0.0,0.000983000000019274,1.0327517364024106,2,4
0,50,0,0.0,0.0,0.0006419999999707215,1.0327565080644792,2,4
0,80,0,0.0,0.0,0.0006789999999909924,1.0219170310058212,2,4
0,70,0,0.0,0.0,0.0005629999999428037,1.0219353655812318,2,4
0,60,0,0.0,0.0,0.00048199999991993536,1.0219334668081093,2,4
0,50,0,0.0,0.0,0.0005630000000564905,1.0219137703631194,2,4
0,80,0,0.0,0.0,0.0004779999999300344,1.0153980326732783,2,4
0,70,0,0.0,0.0,0.0005320000000210712,1.0153950142624577,2,4
0,60,0,0.0,0.0,0.0005930000000944347,1.0153937665024528,2,4
0,50,0,0.0,0.0,0.0006859999999733191,1.0153940841408262,2,4
0,80,0,0.0,0.0,0.0005340000000160217,1.0130297979412999,2,4
0,70,0,0.0,0.0,0.0005159999999477805,1.0130292307774957,2,4
0,60,0,0.0,0.0,0.0004969999999957508,1.013030162502235,2,4
0,50,0,0.0,0.0,0.0006329999999934444,1.0130311462367183,2,4
0,80,0,0.0,0.0,0.0005030000000942891,1.171940606572425,2,4
0,70,0,0.0,0.0,0.0005169999999452557,1.1718507294359761,2,4
0,60,0,0.0,0.0,0.0005320000000210712,1.1720074265425466,2,4
0,50,0,0.0,0.0,0.0004920000000083746,1.1720074264787657,2,4
0,80,0,0.0,0.0,0.000573000000031243,1.0654335875091687,2,4
0,70,0,0.0,0.0,0.0005229999999301072,1.0654932684272547,2,4
0,60,0,0.0,0.0,0.0005710000000362925,1.065488362705608,2,4
0,50,0,0.0,0.0,0.000523000000043794,1.065440884237377,2,4
0,80,0,0.0,0.0,0.000611000000048989,1.0374897474680327,2,4
0,70,0,0.0,0.0,0.0004920000000083746,1.037478709361766,2,4
0,60,0,0.0,0.0,0.0005620000000590153,1.037480532366953,2,4
0,50,0,0.0,0.0,0.0004750000000512955,1.0374823983701718,2,4
0,80,0,0.0,0.0,0.0004619999999704305,1.0282786949879255,2,4
0,70,0,0.0,0.0,0.0006219999999075299,1.0282801801415795,2,4
0,60,0,0.0,0.0,0.0005250000000387445,1.0282671864943855,2,4
0,50,0,0.0,0.0,0.0005069999999705033,1.0282603448343204,2,4
0,80,0,0.0,0.0,0.0007200000000011642,1.1198316990328432,2,4
0,70,0,0.0,0.0,0.0007719999999835636,1.11982206060646,2,4
0,60,0,0.0,0.0,0.0006169999999201536,1.1197716420141666,2,4
0,50,0,0.0,0.0,0.0005629999999428037,1.1197887319081508,2,4
0,80,0,0.0,0.0,0.0007610000000113359,1.0668069792272181,2,4
0,70,0,0.0,0.0,0.0006910000000743821,1.066812204234265,2,4
0,60,0,0.0,0.0,0.0006949999999505962,1.0667912949532696,2,4
0,50,0,0.0,0.0,0.0008159999999861611,1.0668106413401819,2,4
0,80,0,0.0,0.0,0.000799000000029082,1.0385965960884034,2,4
0,70,0,0.0,0.0,0.0009639999999535576,1.0386035336559278,2,4
0,60,0,0.0,0.0,0.0007290000000921282,1.0386240265594286,2,4
0,50,0,0.0,0.0,0.0007219999999961146,1.038586924694506,2,4
0,80,0,0.0,0.0,0.0010989999999537758,1.1411643610926447,2,4
0,70,0,0.0,0.0,0.0006079999999428765,1.1412469026190066,2,4
0,60,0,0.0,0.0,0.0010839999999916472,1.1411483181343771,2,4
0,50,0,0.0,0.0,0.0006500000000642103,1.1411331936742954,2,4
0,80,0,0.0,0.0,0.0009440000000040527,1.0279891546650184,2,4
0,70,0,0.0,0.0,0.0005850000000009459,1.0279929003275308,2,4
0,60,0,0.0,0.0,0.0007160000000112632,1.0279916478974482,2,4
0,50,0,0.0,0.0,0.0006160000000363652,1.0279935666653395,2,4
0,80,0,0.0,0.0,0.0005700000000388172,1.0251534869046606,2,4
0,70,0,0.0,0.0,0.0007299999999759166,1.0251626404592469,2,4
0,60,0,0.0,0.0,0.00061500000003889,1.0251585414659772,2,4
0,50,0,0.0,0.0,0.0007060000000365108,1.0251453507158754,2,4
0,80,0,0.0,0.0,0.0006910000000743821,1.0175154835113478,2,4
0,70,0,0.0,0.0,0.0005990000000792861,1.0175246252823449,2,4
0,60,0,0.0,0.0,0.0008419999999205174,1.0175250986163638,2,4
0,50,0,0.0,0.0,0.000747999999930471,1.0175150872999195,2,4
0,80,0,0.0,0.0,0.00084500000002663,1.028641871510794,2,4
0,70,0,0.0,0.0,0.0009019999999964057,1.0286569435873532,2,4
0,60,0,0.0,0.0,0.0010560000000623404,1.0286368092873925,2,4
0,50,0,0.0,0.0,0.0008729999999559368,1.0286472904947686,2,4
0,80,0,0.0,0.0,0.000941000000011627,1.0298923197367684,2,4
0,70,0,0.0,0.0,0.0008339999999407155,1.0299027088201522,2,4
0,60,0,0.0,0.0,0.0005869999999958964,1.029902676325106,2,4
0,50,0,0.0,0.0,0.0010639999999284555,1.0299138014363292,2,4
0,80,0,0.0,0.0,0.0008470000000215805,1.2766753786984368,2,4
0,70,0,0.0,0.0,0.001036999999996624,1.2766753786623275,2,4
0,60,0,0.0,0.0,0.0005869999999958964,1.2764407308835115,2,4
0,50,0,0.0,0.0,0.0005370000000084474,1.276675378597236,2,4
0,80,0,0.0,0.0,0.0005929999999807478,1.0380524525404877,2,4
0,70,0,0.0,0.0,0.0009390000000166765,1.038070292908695,2,4
0,60,0,0.0,0.0,0.000998999999978878,1.038055692034438,2,4
0,50,0,0.0,0.0,0.0007890000000543296,1.0380689532887408,2,4
0,80,0,0.0,0.0,0.001117000000022017,1.0541878077280997,2,4
0,70,0,0.0,0.0,0.0009700000000520959,1.0541878077182192,2,4
0,60,0,0.0,0.0,0.0010819999999966967,1.054153063572658,2,4
0,50,0,0.0,0.0,0.0008020000000215077,1.0541853287301042,2,4
0,80,0,0.0,0.0,0.001370999999835476,1.0305540300607887,2,4
0,70,0,0.0,0.0,0.0006759999998848798,1.0305558929798826,2,4
0,60,0,0.0,0.0,0.000762000000122498,1.0305519794844056,2,4
0,50,0,0.0,0.0,0.0015700000001288572,1.0305595880565264,2,4
0,80,0,0.0,0.0,0.0011900000001787703,1.026293161805585,2,4
0,70,0,0.0,0.0,0.0008239999999659631,1.0262953785364248,2,4
0,60,0,0.0,0.0,0.0006109999999353022,1.0262920735070422,2,4
0,50,0,0.0,0.0,0.0007339999999658176,1.0262918904314298,2,4
0,80,0,0.0,0.0,0.0007539999999153224,1.041085195623432,2,4
0,70,0,0.0,0.0,0.0007519999999203719,1.0410718560787147,2,4
0,60,0,0.0,0.0,0.000734999999849606,1.041108336001399,2,4
0,50,0,0.0,0.0,0.0007929999999305437,1.0410836745905787,2,4
0,80,0,0.0,0.0,0.0006800000001021544,1.0925518509299093,2,4
0,70,0,0.0,0.0,0.0007829999999557913,1.0924850637455612,2,4
0,60,0,0.0,0.0,0.00074399999994057,1.0925518510144254,2,4
0,50,0,0.0,0.0,0.0006300000000010186,1.0925518509600434,2,4
0,80,0,0.0,0.0,0.0005619999999453285,1.0298939690815998,2,4
0,70,0,0.0,0.0,0.0006189999999151041,1.0298848840975123,2,4
0,60,0,0.0,0.0,0.0007270000000971777,1.0298975994513322,2,4
0,50,0,0.0,0.0,0.000937000000021726,1.0298979274626194,2,4
0,80,0,0.0,0.0,0.0010190000000420696,1.0166955397529749,2,8
0,70,0,0.0,0.0,0.0009669999999459833,1.016689004935242,2,8
0,60,0,0.0,0.0,0.0008550000000013824,1.016687622245301,2,8
0,50,0,0.0,0.0,0.0007940000000417058,1.0166824284866376,2,8
0,80,0,0.0,0.0,0.0011469999999462743,1.0180765332623618,2,8
0,70,0,0.0,0.0,0.0013609999998607236,1.0180680237327917,2,8
0,60,0,0.0,0.0,0.00099499999987529,1.0180625995374375,2,8
0,50,0,0.0,0.0,0.0008270000000720756,1.018067380798682,2,8
0,80,0,0.0,0.0,0.0007290000000921282,1.0857097649367882,2,8
0,70,0,0.0,0.0,0.0005959999998594867,1.0857421102005893,2,8
0,60,0,0.0,0.0,0.0007110000001375738,1.0856974424898609,2,8
0,50,0,0.0,0.0,0.0007899999998244311,1.085649712216113,2,8
0,80,0,0.0,0.0,0.0010879999999815482,1.0155938080806377,2,8
0,70,0,0.0,0.0,0.0007120000000213622,1.015592701988519,2,8
0,60,0,0.0,0.0,0.0008159999999861611,1.0155850376487696,2,8
0,50,0,0.0,0.0,0.0006470000000717846,1.0155883038049478,2,8
0,80,0,0.0,0.0,0.0007339999999658176,1.0081585636348236,2,8
0,70,0,0.0,0.0,0.0006929999999556458,1.0081567160395108,2,8
0,60,0,0.0,0.0,0.0005879999998796848,1.0081550063308835,2,8
0,50,0,0.0,0.0,0.0009970000000976142,1.0081547616422064,2,8
0,80,0,0.0,0.0,0.0006350000001020817,1.0249830017747912,2,8
0,70,0,0.0,0.0,0.000735999999960768,1.024983345860012,2,8
0,60,0,0.0,0.0,0.0006799999998747808,1.0249802686911769,2,8
0,50,0,0.0,0.0,0.0007169999998950516,1.0249777787975345,2,8
0,80,0,0.0,0.0,0.0005419999999958236,1.0130555947453588,2,8
0,70,0,0.0,0.0,0.0005940000000919099,1.0130586929345071,2,8
0,60,0,0.0,0.0,0.000674000000117303,1.0130571792402099,2,8
0,50,0,0.0,0.0,0.000726999999869804,1.0130607113197176,2,8
0,80,0,0.0,0.0,0.0007549999997991108,1.0132795902980203,2,8
0,70,0,0.0,0.0,0.0006819999998697313,1.013281682678649,2,8
0,60,0,0.0,0.0,0.0006929999999556458,1.0132832773347125,2,8
0,50,0,0.0,0.0,0.0006029999999555002,1.0132849105392314,2,8
0,80,0,0.0,0.0,0.0011910000000625587,1.0157701710351497,2,8
0,70,0,0.0,0.0,0.001314000000093074,1.0157673174758268,2,8
0,60,0,0.0,0.0,0.0007379999999557185,1.0157679796512002,2,8
0,50,0,0.0,0.0,0.0008539999998902204,1.0157708644594647,2,8
0,80,0,0.0,0.0,0.0009629999999560823,1.0128028979776207,2,8
0,70,0,0.0,0.0,0.0009339999999156134,1.0127957397767875,2,8
0,60,0,0.0,0.0,0.000565000000051441,1.0127992473807959,2,8
0,50,0,0.0,0.0,0.0006139999998140411,1.0127963309427233,2,8
0,80,0,0.0,0.0,0.0008040000000164582,1.0175699419230848,2,8
0,70,0,0.0,0.0,0.0011200000001281296,1.0175779304745347,2,8
0,60,0,0.0,0.0,0.0010179999999309075,1.0175802767247455,2,8
0,50,0,0.0,0.0,0.0007880000000568543,1.0175796575890763,2,8
0,80,0,0.0,0.0,0.0010600000000522414,1.0093978238108732,2,8
0,70,0,0.0,0.0,0.0005909999999857973,1.0094000233469702,2,8
0,60,0,0.0,0.0,0.0005350000001271837,1.0093985256143698,2,8
0,50,0,0.0,0.0,0.0006220000000212167,1.009401283184377,2,8
0,80,0,0.0,0.0,0.0006270000001222797,1.0068347877983794,2,8
0,70,0,0.0,0.0,0.0007950000001528679,1.006835014527504,2,8
0,60,0,0.0,0.0,0.0005699999999251304,1.0068345125678968,2,8
0,50,0,0.0,0.0,0.0005770000000211439,1.0068350765199414,2,8
0,80,0,0.0,0.0,0.001002999999855092,1.008389288108666,2,8
0,70,0,0.0,0.0,0.000747999999930471,1.0083892407695485,2,8
0,60,0,0.0,0.0,0.000831999999945765,1.0083901557900503,2,8
0,50,0,0.0,0.0,0.0006069999999454012,1.008388975927987,2,8
0,80,0,0.0,0.0,0.0007519999999203719,1.0141213633693376,2,8
0,70,0,0.0,0.0,0.0006060000000616128,1.0141248984382587,2,8
0,60,0,0.0,0.0,0.0006080000000565633,1.014121650031986,2,8
0,50,0,0.0,0.0,0.0007310000000870787,1.0141245645423778,2,8
0,80,0,0.0,0.0,0.0006070000001727749,1.0106899502012638,2,8
0,70,0,0.0,0.0,0.0009689999999409338,1.010693007934478,2,8
0,60,0,0.0,0.0,0.0006550000000515865,1.0106948114290832,2,8
0,50,0,0.0,0.0,0.0006459999999606225,1.0106916097569405,2,8
0,80,0,0.0,0.0,0.0005900000001020089,1.0368256691842208,2,8
0,70,0,0.0,0.0,0.0007100000000264117,1.036812052585083,2,8
0,60,0,0.0,0.0,0.0006300000000010186,1.0368387035308726,2,8
0,50,0,0.0,0.0,0.0007029999999303982,1.0368472552961001,2,8
0,80,0,0.0,0.0,0.000726999999869804,1.0187260935322784,2,8
0,70,0,0.0,0.0,0.0007700000001023,1.0187274574530427,2,8
0,60,0,0.0,0.0,0.000638999999864609,1.0187303743299254,2,8
0,50,0,0.0,0.0,0.0005419999999958236,1.018724204973658,2,8
0,80,0,0.0,0.0,0.0005380000000059226,1.0090410258427562,2,8
0,70,0,0.0,0.0,0.0005210000001625303,1.0090378599755003,2,8
0,60,0,0.0,0.0,0.0005539999999655265,1.0090383055460355,2,8
0,50,0,0.0,0.0,0.0005839999998897838,1.0090348538211649,2,8
0,80,0,0.0,0.0,0.0006750000000010914,1.0138638018416422,2,8
0,70,0,0.0,0.0,0.0005499999999756255,1.0138588578908716,2,8
0,60,0,0.0,0.0,0.0005120000000715663,1.0138568758762385,2,8
0,50,0,0.0,0.0,0.0005670000000463915,1.013860304051679,2,8
0,80,0,0.0,0.0,0.0012369999999464198,1.0107195154891886,2,8
0,70,0,0.0,0.0,0.00038099999983387534,1.010722130053533,2,8
0,60,0,0.0,0.0,0.0003739999999652355,1.0107237613411189,2,8
0,50,0,0.0,0.0,0.0006680000001324515,1.0107206957214927,2,8
0,80,0,0.0,0.0,0.0006120000000464643,1.0143683158021783,2,8
0,70,0,0.0,0.0,0.0005670000000463915,1.014365926894359,2,8
0,60,0,0.0,0.0,0.0006719999998949788,1.014364357000609,2,8
0,50,0,0.0,0.0,0.0008910000001378648,1.0143632450183462,2,8
0,80,0,0.0,0.0,0.0007089999999152496,1.0140963815093604,2,8
0,70,0,0.0,0.0,0.0006940000000668078,1.0140868827827685,2,8
0,60,0,0.0,0.0,0.0005289999999149586,1.0140937932499992,2,8
0,50,0,0.0,0.0,0.0005869999999958964,1.0140915837579745,2,8
0,80,0,0.0,0.0,0.0005510000000867876,1.0085065843306311,2,8
0,70,0,0.0,0.0,0.000762000000122498,1.0085094407345985,2,8
0,60,0,0.0,0.0,0.0005719999999200809,1.00850646381653,2,8
0,50,0,0.0,0.0,0.0009150000000772707,1.0085066132304032,2,8
0,80,0,0.0,0.0,0.0005210000001625303,1.0122997758020857,2,8
0,70,0,0.0,0.0,0.0007610000000113359,1.0123031530905204,2,8
0,60,0,0.0,0.0,0.0009019999999964057,1.0123059191957986,2,8
0,50,0,0.0,0.0,0.0007990000001427688,1.0123024602413624,2,8
0,80,0,0.0,0.0,0.0006889999999657448,1.030055372788866,2,8
0,70,0,0.0,0.0,0.0007939999998143321,1.0300601553712785,2,8
0,60,0,0.0,0.0,0.0009919999999965512,1.0300601553697113,2,8
0,50,0,0.0,0.0,0.0007459999999355205,1.030050361569647,2,8
0,80,0,0.0,0.0,0.0007659999998850253,1.0141345913269262,2,8
0,70,0,0.0,0.0,0.0013640000001942099,1.0141359682720485,2,8
0,60,0,0.0,0.0,0.0005899999998746353,1.0141356713741037,2,8
0,50,0,0.0,0.0,0.0006889999999657448,1.0141385721843967,2,8
0,80,0,0.0,0.0,0.0006600000001526496,1.024875261810973,2,8
0,70,0,0.0,0.0,0.0009680000000571454,1.0248723102432749,2,8
0,60,0,0.0,0.0,0.0005949999999756983,1.024877257829581,2,8
0,50,0,0.0,0.0,0.0006710000000111904,1.024886394595832,2,8
0,80,0,0.0,0.0,0.0009529999999813299,1.0118770212827883,2,8
0,70,0,0.0,0.0,0.0006919999998444837,1.0118757253158481,2,8
0,60,0,0.0,0.0,0.0015189999999165593,1.0118808176578982,2,8
0,50,0,0.0,0.0,0.0005670000000463915,1.0118790872232482,2,8
0,80,0,0.0,0.0,0.0007279999999809661,1.0257034430015974,2,8
0,70,0,0.0,0.0,0.0009689999999409338,1.0257096439673732,2,8
0,60,0,0.0,0.0,0.0006140000000414148,1.025714683232293,2,8
0,50,0,0.0,0.0,0.0008190000000922737,1.0257170624253484,2,8
0,80,0,0.0,0.0,0.0007230000001072767,1.0068495410357057,2,16
0,70,0,0.0,0.0,0.0006750000000010914,1.0068494852751608,2,16
0,60,0,0.0,0.0,0.0005300000000261207,1.006851113302461,2,16
0,50,0,0.0,0.0,0.0007390000000668806,1.0068502538220352,2,16
0,80,0,0.0,0.0,0.000651999999945474,1.0085396081543352,2,16
0,70,0,0.0,0.0,0.0007219999999961146,1.0085404322590115,2,16
0,60,0,0.0,0.0,0.0005900000001020089,1.0085421833189774,2,16
0,50,0,0.0,0.0,0.0010230000000319706,1.0085410840345899,2,16
0,80,0,0.0,0.0,0.000735999999960768,1.0103273810334623,2,16
0,70,0,0.0,0.0,0.0006160000000363652,1.0103255763018857,2,16
0,60,0,0.0,0.0,0.0006379999999808206,1.010326314381461,2,16
0,50,0,0.0,0.0,0.0005539999999655265,1.0103285178539696,2,16
0,80,0,0.0,0.0,0.0006260000000111177,1.010465016458596,2,16
0,70,0,0.0,0.0,0.0005960000000868604,1.0104626507136447,2,16
0,60,0,0.0,0.0,0.0008129999998800486,1.0104661168046267,2,16
0,50,0,0.0,0.0,0.0005879999998796848,1.0104646229309129,2,16
0,80,0,0.0,0.0,0.0007709999999860884,1.0049881578405961,2,16
0,70,0,0.0,0.0,0.0005350000001271837,1.0049885847903286,2,16
