,Training,Noise,Training Error,Testing Error,Time Count
0,80,15,0.15000000000000002,0.15000000000000002,3
0,80,15,0.15000000000000002,0.15000000000000002,3
0,80,15,0.13749999999999996,0.19999999999999996,3
0,80,15,0.125,0.25,3
0,80,15,0.13749999999999996,0.19999999999999996,3
0,80,15,0.13749999999999996,0.19999999999999996,3
0,80,15,0.125,0.25,3
0,80,15,0.09999999999999998,0.35,3
0,80,15,0.125,0.25,3
0,80,15,0.13749999999999996,0.19999999999999996,3
0,80,15,0.16249999999999998,0.09999999999999998,3
0,80,15,0.17500000000000004,0.050000000000000044,3
0,80,15,0.16249999999999998,0.09999999999999998,3
0,80,15,0.16249999999999998,0.09999999999999998,3
0,80,15,0.13749999999999996,0.19999999999999996,3
0,80,15,0.15000000000000002,0.15000000000000002,3
0,80,20,0.1875,0.25,3
0,80,20,0.1875,0.25,3
0,80,20,0.21250000000000002,0.15000000000000002,3
0,80,20,0.19999999999999996,0.19999999999999996,3
0,80,20,0.21250000000000002,0.15000000000000002,3
0,80,20,0.1875,0.25,3
0,80,20,0.1875,0.25,3
0,80,20,0.17500000000000004,0.30000000000000004,3
0,80,20,0.17500000000000004,0.30000000000000004,3
0,80,20,0.17500000000000004,0.30000000000000004,3
0,80,20,0.22499999999999998,0.09999999999999998,3
0,80,20,0.19999999999999996,0.19999999999999996,3
0,80,20,0.16249999999999998,0.35,3
0,80,20,0.22499999999999998,0.09999999999999998,3
0,80,20,0.21250000000000002,0.15000000000000002,3
0,80,20,0.21250000000000002,0.15000000000000002,3
0,80,20,0.1875,0.25,3
0,80,20,0.16249999999999998,0.35,3
0,80,20,0.19999999999999996,0.19999999999999996,3
0,80,20,0.19999999999999996,0.19999999999999996,3
0,80,20,0.1875,0.25,3
0,80,20,0.15000000000000002,0.4,3
0,80,20,0.1875,0.25,3
0,80,20,0.1875,0.25,3
0,80,20,0.21250000000000002,0.15000000000000002,3
0,80,20,0.22499999999999998,0.09999999999999998,3
0,80,20,0.22499999999999998,0.09999999999999998,3
0,80,20,0.21250000000000002,0.15000000000000002,3
0,80,20,0.17500000000000004,0.30000000000000004,3
0,80,20,0.19999999999999996,0.19999999999999996,3
0,80,25,0.25,0.25,3
0,80,25,0.25,0.25,3
0,80,25,0.25,0.25,3
0,80,25,0.25,0.25,3
0,80,25,0.26249999999999996,0.19999999999999996,3
0,80,25,0.23750000000000004,0.30000000000000004,3
0,80,25,0.21250000000000002,0.4,3
0,80,25,0.23750000000000004,0.30000000000000004,3
0,80,25,0.22499999999999998,0.35,3
0,80,25,0.22499999999999998,0.35,3
0,80,25,0.275,0.15000000000000002,3
0,80,25,0.23750000000000004,0.30000000000000004,3
0,80,25,0.21250000000000002,0.4,3
0,80,25,0.275,0.15000000000000002,3
0,80,25,0.275,0.15000000000000002,3
0,80,25,0.23750000000000004,0.30000000000000004,3
0,80,25,0.23750000000000004,0.30000000000000004,3
0,80,25,0.22499999999999998,0.35,3
0,80,25,0.26249999999999996,0.19999999999999996,3
0,80,25,0.26249999999999996,0.19999999999999996,3
0,80,25,0.25,0.25,3
0,80,25,0.19999999999999996,0.44999999999999996,3
0,80,25,0.25,0.25,3
0,80,25,0.23750000000000004,0.30000000000000004,3
0,80,25,0.26249999999999996,0.19999999999999996,3
0,80,25,0.275,0.15000000000000002,3
0,80,25,0.26249999999999996,0.19999999999999996,3
0,80,25,0.275,0.15000000000000002,3
0,80,25,0.22499999999999998,0.35,3
0,80,25,0.22499999999999998,0.35,3
0,80,30,0.2875,0.35,3
0,80,30,0.2875,0.35,3
0,80,30,0.2875,0.35,3
0,80,30,0.3125,0.25,3
0,80,30,0.30000000000000004,0.30000000000000004,3
0,80,30,0.26249999999999996,0.44999999999999996,3
0,80,30,0.275,0.4,3
0,80,30,0.30000000000000004,0.30000000000000004,3
0,80,30,0.275,0.4,3
0,80,30,0.275,0.4,3
0,80,30,0.3375,0.15000000000000002,3
0,80,30,0.2875,0.35,3
0,80,30,0.26249999999999996,0.44999999999999996,3
0,80,30,0.32499999999999996,0.19999999999999996,3
0,80,30,0.3125,0.25,3
0,80,30,0.30000000000000004,0.30000000000000004,3
0,80,30,0.275,0.4,3
0,80,30,0.275,0.4,3
0,80,30,0.32499999999999996,0.19999999999999996,3
0,80,30,0.30000000000000004,0.30000000000000004,3
0,80,30,0.30000000000000004,0.30000000000000004,3
0,80,30,0.25,0.5,3
0,80,30,0.3125,0.25,3
0,80,30,0.2875,0.35,3
0,80,30,0.32499999999999996,0.19999999999999996,3
0,80,30,0.3375,0.15000000000000002,3
0,80,30,0.32499999999999996,0.19999999999999996,3
0,80,30,0.32499999999999996,0.19999999999999996,3
0,80,30,0.26249999999999996,0.44999999999999996,3
0,80,30,0.26249999999999996,0.44999999999999996,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.0,0.033333333333333326,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.0,0.033333333333333326,3
0,70,0,0.0,0.033333333333333326,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.0,0.033333333333333326,3
0,70,0,0.0,0.033333333333333326,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.0,0.033333333333333326,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.0,0.033333333333333326,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.0,0.033333333333333326,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.0,0.033333333333333326,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.014285714285714235,0.0,3
0,70,0,0.0,0.033333333333333326,3
0,70,5,0.014285714285714235,0.1333333333333333,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.0714285714285714,0.0,3
0,70,5,0.02857142857142858,0.09999999999999998,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.02857142857142858,0.09999999999999998,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.0714285714285714,0.0,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,5,0.05714285714285716,0.033333333333333326,3
0,70,5,0.042857142857142816,0.06666666666666665,3
0,70,10,0.0714285714285714,0.16666666666666663,3
0,70,10,0.08571428571428574,0.1333333333333333,3
0,70,10,0.11428571428571432,0.06666666666666665,3
0,70,10,0.12857142857142856,0.033333333333333326,3
0,70,10,0.08571428571428574,0.1333333333333333,3
0,70,10,0.09999999999999998,0.09999999999999998,3
0,70,10,0.09999999999999998,0.09999999999999998,3
0,70,10,0.0714285714285714,0.16666666666666663,3
0,70,10,0.11428571428571432,0.06666666666666665,3
0,70,10,0.09999999999999998,0.09999999999999998,3
0,70,10,0.11428571428571432,0.06666666666666665,3
0,70,10,0.08571428571428574,0.1333333333333333,3
0,70,10,0.08571428571428574,0.1333333333333333,3
0,70,10,0.11428571428571432,0.06666666666666665,3
0,70,10,0.12857142857142856,0.033333333333333326,3
0,70,10,0.09999999999999998,0.09999999999999998,3
0,70,10,0.11428571428571432,0.06666666666666665,3
0,70,10,0.08571428571428574,0.1333333333333333,3
0,70,10,0.08571428571428574,0.1333333333333333,3
0,70,10,0.0714285714285714,0.16666666666666663,3
0,70,10,0.05714285714285716,0.19999999999999996,3
0,70,10,0.0714285714285714,0.16666666666666663,3
0,70,10,0.09999999999999998,0.09999999999999998,3
0,70,10,0.08571428571428574,0.1333333333333333,3
0,70,10,0.11428571428571432,0.06666666666666665,3
0,70,10,0.11428571428571432,0.06666666666666665,3
0,70,10,0.09999999999999998,0.09999999999999998,3
0,70,10,0.08571428571428574,0.1333333333333333,3
0,70,10,0.09999999999999998,0.09999999999999998,3
0,70,10,0.09999999999999998,0.09999999999999998,3
0,70,15,0.12857142857142856,0.19999999999999996,3
0,70,15,0.12857142857142856,0.19999999999999996,3
0,70,15,0.17142857142857137,0.09999999999999998,3
0,70,15,0.17142857142857137,0.09999999999999998,3
0,70,15,0.15714285714285714,0.1333333333333333,3
0,70,15,0.1428571428571429,0.16666666666666663,3
0,70,15,0.1428571428571429,0.16666666666666663,3
0,70,15,0.09999999999999998,0.2666666666666667,3
0,70,15,0.15714285714285714,0.1333333333333333,3
0,70,15,0.12857142857142856,0.19999999999999996,3
0,70,15,0.15714285714285714,0.1333333333333333,3
0,70,15,0.09999999999999998,0.2666666666666667,3
0,70,15,0.11428571428571432,0.23333333333333328,3
0,70,15,0.15714285714285714,0.1333333333333333,3
0,70,15,0.15714285714285714,0.1333333333333333,3
0,70,15,0.15714285714285714,0.1333333333333333,3
0,70,15,0.12857142857142856,0.19999999999999996,3
0,70,15,0.11428571428571432,0.23333333333333328,3
0,70,15,0.1428571428571429,0.16666666666666663,3
0,70,15,0.11428571428571432,0.23333333333333328,3
0,70,15,0.11428571428571432,0.23333333333333328,3
0,70,15,0.11428571428571432,0.23333333333333328,3
0,70,15,0.1428571428571429,0.16666666666666663,3
0,70,15,0.12857142857142856,0.19999999999999996,3
0,70,15,0.17142857142857137,0.09999999999999998,3
0,70,15,0.17142857142857137,0.09999999999999998,3
0,70,15,0.12857142857142856,0.19999999999999996,3
0,70,15,0.15714285714285714,0.1333333333333333,3
0,70,15,0.1428571428571429,0.16666666666666663,3
0,70,15,0.12857142857142856,0.19999999999999996,3
0,70,20,0.15714285714285714,0.30000000000000004,3
0,70,20,0.18571428571428572,0.23333333333333328,3
0,70,20,0.24285714285714288,0.09999999999999998,3
0,70,20,0.19999999999999996,0.19999999999999996,3
0,70,20,0.2142857142857143,0.16666666666666663,3
0,70,20,0.18571428571428572,0.23333333333333328,3
0,70,20,0.19999999999999996,0.19999999999999996,3
0,70,20,0.17142857142857137,0.2666666666666667,3
0,70,20,0.18571428571428572,0.23333333333333328,3
0,70,20,0.18571428571428572,0.23333333333333328,3
0,70,20,0.22857142857142854,0.1333333333333333,3
0,70,20,0.15714285714285714,0.30000000000000004,3
0,70,20,0.1428571428571429,0.33333333333333337,3
0,70,20,0.22857142857142854,0.1333333333333333,3
0,70,20,0.2142857142857143,0.16666666666666663,3
0,70,20,0.2142857142857143,0.16666666666666663,3
0,70,20,0.17142857142857137,0.2666666666666667,3
0,70,20,0.1428571428571429,0.33333333333333337,3
0,70,20,0.18571428571428572,0.23333333333333328,3
0,70,20,0.18571428571428572,0.23333333333333328,3
0,70,20,0.18571428571428572,0.23333333333333328,3
0,70,20,0.17142857142857137,0.2666666666666667,3
0,70,20,0.19999999999999996,0.19999999999999996,3
0,70,20,0.17142857142857137,0.2666666666666667,3
0,70,20,0.2142857142857143,0.16666666666666663,3
0,70,20,0.22857142857142854,0.1333333333333333,3
0,70,20,0.19999999999999996,0.19999999999999996,3
0,70,20,0.2142857142857143,0.16666666666666663,3
0,70,20,0.15714285714285714,0.30000000000000004,3
0,70,20,0.17142857142857137,0.2666666666666667,3
0,70,25,0.22857142857142854,0.30000000000000004,3
0,70,25,0.24285714285714288,0.2666666666666667,3
0,70,25,0.2857142857142857,0.16666666666666663,3
0,70,25,0.24285714285714288,0.2666666666666667,3
0,70,25,0.2571428571428571,0.23333333333333328,3
0,70,25,0.24285714285714288,0.2666666666666667,3
0,70,25,0.2142857142857143,0.33333333333333337,3
0,70,25,0.22857142857142854,0.30000000000000004,3
0,70,25,0.24285714285714288,0.2666666666666667,3
0,70,25,0.24285714285714288,0.2666666666666667,3
0,70,25,0.2857142857142857,0.16666666666666663,3
0,70,25,0.18571428571428572,0.4,3
0,70,25,0.19999999999999996,0.3666666666666667,3
0,70,25,0.2857142857142857,0.16666666666666663,3
0,70,25,0.27142857142857146,0.19999999999999996,3
0,70,25,0.22857142857142854,0.30000000000000004,3
0,70,25,0.2142857142857143,0.33333333333333337,3
0,70,25,0.19999999999999996,0.3666666666666667,3
0,70,25,0.2571428571428571,0.23333333333333328,3
0,70,25,0.2571428571428571,0.23333333333333328,3
0,70,25,0.24285714285714288,0.2666666666666667,3
0,70,25,0.22857142857142854,0.30000000000000004,3
0,70,25,0.27142857142857146,0.19999999999999996,3
0,70,25,0.22857142857142854,0.30000000000000004,3
0,70,25,0.27142857142857146,0.19999999999999996,3
0,70,25,0.27142857142857146,0.19999999999999996,3
0,70,25,0.24285714285714288,0.2666666666666667,3
0,70,25,0.2857142857142857,0.16666666666666663,3
0,70,25,0.2142857142857143,0.33333333333333337,3
0,70,25,0.18571428571428572,0.4,3
0,70,30,0.27142857142857146,0.3666666666666667,3
0,70,30,0.2857142857142857,0.33333333333333337,3
0,70,30,0.3285714285714286,0.23333333333333328,3
0,70,30,0.2857142857142857,0.33333333333333337,3
0,70,30,0.2857142857142857,0.33333333333333337,3
0,70,30,0.27142857142857146,0.3666666666666667,3
0,70,30,0.2857142857142857,0.33333333333333337,3
0,70,30,0.27142857142857146,0.3666666666666667,3
0,70,30,0.30000000000000004,0.30000000000000004,3
0,70,30,0.30000000000000004,0.30000000000000004,3
0,70,30,0.3571428571428571,0.16666666666666663,3
0,70,30,0.22857142857142854,0.4666666666666667,3
0,70,30,0.2571428571428571,0.4,3
0,70,30,0.34285714285714286,0.19999999999999996,3
0,70,30,0.3142857142857143,0.2666666666666667,3
0,70,30,0.2857142857142857,0.33333333333333337,3
0,70,30,0.2571428571428571,0.4,3
0,70,30,0.2571428571428571,0.4,3
0,70,30,0.3285714285714286,0.23333333333333328,3
0,70,30,0.30000000000000004,0.30000000000000004,3
0,70,30,0.30000000000000004,0.30000000000000004,3
0,70,30,0.2857142857142857,0.33333333333333337,3
0,70,30,0.3285714285714286,0.23333333333333328,3
0,70,30,0.2857142857142857,0.33333333333333337,3
0,70,30,0.3285714285714286,0.23333333333333328,3
0,70,30,0.3285714285714286,0.23333333333333328,3
0,70,30,0.3142857142857143,0.2666666666666667,3
0,70,30,0.34285714285714286,0.19999999999999996,3
0,70,30,0.22857142857142854,0.4666666666666667,3
0,70,30,0.22857142857142854,0.4666666666666667,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.0,0.025000000000000022,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.0,0.025000000000000022,3
0,60,0,0.0,0.025000000000000022,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.0,0.025000000000000022,3
0,60,0,0.0,0.025000000000000022,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.0,0.025000000000000022,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.0,0.025000000000000022,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.0,0.025000000000000022,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.0,0.025000000000000022,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.0,0.025000000000000022,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.01666666666666672,0.0,3
0,60,0,0.0,0.025000000000000022,3
0,60,5,0.01666666666666672,0.09999999999999998,3
0,60,5,0.033333333333333326,0.07499999999999996,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,5,0.08333333333333337,0.0,3
0,60,5,0.033333333333333326,0.07499999999999996,3
0,60,5,0.06666666666666665,0.025000000000000022,3
0,60,5,0.06666666666666665,0.025000000000000022,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,5,0.06666666666666665,0.025000000000000022,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,5,0.033333333333333326,0.07499999999999996,3
0,60,5,0.06666666666666665,0.025000000000000022,3
0,60,5,0.06666666666666665,0.025000000000000022,3
0,60,5,0.06666666666666665,0.025000000000000022,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,5,0.033333333333333326,0.07499999999999996,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,5,0.06666666666666665,0.025000000000000022,3
0,60,5,0.033333333333333326,0.07499999999999996,3
0,60,5,0.033333333333333326,0.07499999999999996,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,5,0.08333333333333337,0.0,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,5,0.033333333333333326,0.07499999999999996,3
0,60,5,0.06666666666666665,0.025000000000000022,3
0,60,5,0.050000000000000044,0.050000000000000044,3
0,60,10,0.050000000000000044,0.17500000000000004,3
0,60,10,0.08333333333333337,0.125,3
0,60,10,0.1333333333333333,0.050000000000000044,3
0,60,10,0.15000000000000002,0.025000000000000022,3
0,60,10,0.06666666666666665,0.15000000000000002,3
0,60,10,0.1166666666666667,0.07499999999999996,3
0,60,10,0.09999999999999998,0.09999999999999998,3
0,60,10,0.08333333333333337,0.125,3
0,60,10,0.1333333333333333,0.050000000000000044,3
0,60,10,0.09999999999999998,0.09999999999999998,3
0,60,10,0.1166666666666667,0.07499999999999996,3
0,60,10,0.09999999999999998,0.09999999999999998,3
0,60,10,0.06666666666666665,0.15000000000000002,3
0,60,10,0.1166666666666667,0.07499999999999996,3
0,60,10,0.15000000000000002,0.025000000000000022,3
0,60,10,0.1166666666666667,0.07499999999999996,3
0,60,10,0.1166666666666667,0.07499999999999996,3
0,60,10,0.09999999999999998,0.09999999999999998,3
0,60,10,0.09999999999999998,0.09999999999999998,3
0,60,10,0.06666666666666665,0.15000000000000002,3
0,60,10,0.06666666666666665,0.15000000000000002,3
0,60,10,0.08333333333333337,0.125,3
0,60,10,0.09999999999999998,0.09999999999999998,3
0,60,10,0.08333333333333337,0.125,3
0,60,10,0.1166666666666667,0.07499999999999996,3
0,60,10,0.1333333333333333,0.050000000000000044,3
0,60,10,0.09999999999999998,0.09999999999999998,3
0,60,10,0.08333333333333337,0.125,3
0,60,10,0.1166666666666667,0.07499999999999996,3
0,60,10,0.09999999999999998,0.09999999999999998,3
0,60,15,0.1166666666666667,0.19999999999999996,3
0,60,15,0.1166666666666667,0.19999999999999996,3
0,60,15,0.19999999999999996,0.07499999999999996,3
0,60,15,0.19999999999999996,0.07499999999999996,3
0,60,15,0.1333333333333333,0.17500000000000004,3
0,60,15,0.15000000000000002,0.15000000000000002,3
0,60,15,0.1333333333333333,0.17500000000000004,3
0,60,15,0.1166666666666667,0.19999999999999996,3
0,60,15,0.18333333333333335,0.09999999999999998,3
0,60,15,0.1333333333333333,0.17500000000000004,3
0,60,15,0.16666666666666663,0.125,3
0,60,15,0.1166666666666667,0.19999999999999996,3
0,60,15,0.08333333333333337,0.25,3
0,60,15,0.15000000000000002,0.15000000000000002,3
0,60,15,0.18333333333333335,0.09999999999999998,3
0,60,15,0.18333333333333335,0.09999999999999998,3
0,60,15,0.1333333333333333,0.17500000000000004,3
0,60,15,0.1333333333333333,0.17500000000000004,3
0,60,15,0.16666666666666663,0.125,3
0,60,15,0.1166666666666667,0.19999999999999996,3
0,60,15,0.1333333333333333,0.17500000000000004,3
0,60,15,0.1166666666666667,0.19999999999999996,3
0,60,15,0.1333333333333333,0.17500000000000004,3
0,60,15,0.1166666666666667,0.19999999999999996,3
0,60,15,0.18333333333333335,0.09999999999999998,3
0,60,15,0.19999999999999996,0.07499999999999996,3
0,60,15,0.1333333333333333,0.17500000000000004,3
0,60,15,0.16666666666666663,0.125,3
0,60,15,0.16666666666666663,0.125,3
0,60,15,0.1333333333333333,0.17500000000000004,3
0,60,20,0.15000000000000002,0.275,3
0,60,20,0.16666666666666663,0.25,3
0,60,20,0.2666666666666667,0.09999999999999998,3
0,60,20,0.21666666666666667,0.17500000000000004,3
0,60,20,0.18333333333333335,0.22499999999999998,3
0,60,20,0.19999999999999996,0.19999999999999996,3
0,60,20,0.19999999999999996,0.19999999999999996,3
0,60,20,0.19999999999999996,0.19999999999999996,3
0,60,20,0.21666666666666667,0.17500000000000004,3
0,60,20,0.19999999999999996,0.19999999999999996,3
0,60,20,0.23333333333333328,0.15000000000000002,3
0,60,20,0.18333333333333335,0.22499999999999998,3
0,60,20,0.1166666666666667,0.32499999999999996,3
0,60,20,0.21666666666666667,0.17500000000000004,3
0,60,20,0.23333333333333328,0.15000000000000002,3
0,60,20,0.25,0.125,3
0,60,20,0.16666666666666663,0.25,3
0,60,20,0.15000000000000002,0.275,3
0,60,20,0.21666666666666667,0.17500000000000004,3
0,60,20,0.19999999999999996,0.19999999999999996,3
0,60,20,0.21666666666666667,0.17500000000000004,3
0,60,20,0.16666666666666663,0.25,3
0,60,20,0.18333333333333335,0.22499999999999998,3
0,60,20,0.16666666666666663,0.25,3
0,60,20,0.23333333333333328,0.15000000000000002,3
0,60,20,0.2666666666666667,0.09999999999999998,3
0,60,20,0.19999999999999996,0.19999999999999996,3
0,60,20,0.21666666666666667,0.17500000000000004,3
0,60,20,0.18333333333333335,0.22499999999999998,3
0,60,20,0.16666666666666663,0.25,3
0,60,25,0.23333333333333328,0.275,3
0,60,25,0.23333333333333328,0.275,3
0,60,25,0.31666666666666665,0.15000000000000002,3
0,60,25,0.2666666666666667,0.22499999999999998,3
0,60,25,0.21666666666666667,0.30000000000000004,3
0,60,25,0.25,0.25,3
0,60,25,0.21666666666666667,0.30000000000000004,3
0,60,25,0.2666666666666667,0.22499999999999998,3
0,60,25,0.2833333333333333,0.19999999999999996,3
