,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function
0,70,5,0.042857142857142816,0.06666666666666665,0.00037500000001955414,[[ 0.29875203 -0.42238801]],0.11355958381204513,-0.7072928805691379
0,70,10,0.11428571428571432,0.06666666666666665,0.0008430000000316795,[[ 0.16170451 -0.40586208]],0.5446611062027141,-0.39842231414162227
0,70,15,0.17142857142857137,0.09999999999999998,0.0004950000000008004,[[ 0.23572553 -0.31589654]],-0.02840807384756334,-0.7462111938326761
0,70,20,0.2142857142857143,0.16666666666666663,0.0005669999999895481,[[ 0.2349831  -0.31067244]],-0.034719945691385805,-0.7563693047500514
0,70,25,0.2857142857142857,0.16666666666666663,0.000528999999971802,[[ 0.24211016 -0.27314801]],-0.1628387335001145,-0.8863698600704437
0,70,30,0.3285714285714286,0.23333333333333328,0.000597999999968124,[[ 0.27414992 -0.2253287 ]],-0.4434377544144934,-1.216666641762164
0,60,0,0.0,0.0,0.0003580000000056316,[[ 0.32931909 -0.51477024]],0.24894141950091242,-0.6397399499986667
0,60,5,0.050000000000000044,0.050000000000000044,0.0005079999999679785,[[ 0.31369625 -0.36422686]],-0.1114325906613794,-0.8612660991454899
0,60,10,0.1166666666666667,0.07499999999999996,0.0004109999999855063,[[ 0.2467591  -0.31769975]],-0.06023938820117445,-0.776705359738085
0,60,15,0.16666666666666663,0.125,0.0005130000000121981,[[ 0.28310831 -0.28190045]],-0.3165569855922115,-1.0042847107257038
0,60,20,0.19999999999999996,0.19999999999999996,0.000504000000034921,[[ 0.28227299 -0.27007465]],-0.3379665867494363,-1.045166567225772
0,60,25,0.2833333333333333,0.19999999999999996,0.00047699999998940257,[[ 0.34860577 -0.17704025]],-0.8609033978245796,-1.9690763425542355
0,60,30,0.31666666666666665,0.275,0.0004460000000108266,[[ 0.31978678 -0.19420893]],-0.699885226145172,-1.646612158172607
0,50,0,0.0,0.0,0.00038000000000693035,[[ 0.32931909 -0.51477024]],0.24894141949931764,-0.6397399499986667
0,50,5,0.040000000000000036,0.06000000000000005,0.0003740000000220789,[[ 0.33120959 -0.44080168]],0.1378725164579668,-0.7513800687265013
0,50,10,0.09999999999999998,0.09999999999999998,0.0004339999999842803,[[ 0.19360543 -0.36168611]],0.27321943337431964,-0.5352857581681684
0,50,15,0.16000000000000003,0.14,0.000440999999966607,[[ 0.27697135 -0.28806548]],-0.2728370553224041,-0.9614874755421635
0,50,20,0.19999999999999996,0.19999999999999996,0.000390999999979158,[[ 0.26505779 -0.28186558]],-0.23212095345145176,-0.9403694763758872
0,50,25,0.26,0.24,0.0004940000000033251,[[ 0.3841467  -0.15478311]],-1.0261702646719266,-2.481838594394843
0,50,30,0.30000000000000004,0.30000000000000004,0.00041200000003982495,[[ 0.34730991 -0.17125978]],-0.8267190037109039,-2.0279711940037677
0,80,0,0.0,0.0,0.0006229999999618485,[[-0.26290848 -1.42326263]],4.430240812469379,0.18472239178768673
0,80,5,0.050000000000000044,0.050000000000000044,0.00043099999999185457,[[-0.51484688 -0.61716844]],3.2152627406762346,0.8342080532011852
